timestamp,temperature,humidity,wind_speed,precipitation
2025-01-02T22:34:00.000000,10.38,59.26,12.69,0.0
2025-01-02T22:35:00.000000,5.43,48.9,9.05,0.0
2025-01-02T22:36:00.000000,6.4,56.19,1.56,0.0
2025-01-02T22:37:00.000000,8.03,53.46,7.7,0.0
2025-01-02T22:38:00.000000,5.48,47.63,3.41,0.0
2025-01-02T22:39:00.000000,7.52,55.87,0.63,0.0
2025-01-02T22:40:00.000000,4.46,59.93,1.6,0.0
2025-01-02T22:41:00.000000,6.64,49.32,2.43,0.0
2025-01-02T22:42:00.000000,4.06,69.08,0.21,0.0
2025-01-02T22:43:00.000000,7.19,51.83,6.4,2.005
2025-01-02T22:44:00.000000,6.42,52.29,18.0,0.0
2025-01-02T22:45:00.000000,6.35,47.21,5.97,0.0
2025-01-02T22:46:00.000000,4.27,49.7,0.73,0.0
2025-01-02T22:47:00.000000,3.73,51.51,8.69,0.0
2025-01-02T22:48:00.000000,4.37,48.96,2.51,0.0
2025-01-02T22:49:00.000000,6.37,57.35,0.39,0.0
2025-01-02T22:50:00.000000,6.47,51.98,2.4,0.0
2025-01-02T22:51:00.000000,5.37,54.67,0.33,0.0
2025-01-02T22:52:00.000000,2.82,50.21,2.05,0.0
2025-01-02T22:53:00.000000,5.96,50.79,0.99,0.0
2025-01-02T22:54:00.000000,2.22,65.44,3.05,0.0
2025-01-02T22:55:00.000000,9.5,45.35,1.43,0.0
2025-01-02T22:56:00.000000,1.68,50.53,2.58,0.0
2025-01-02T22:57:00.000000,4.98,51.64,13.26,0.0
2025-01-02T22:58:00.000000,7.79,59.09,2.02,0.0
2025-01-02T22:59:00.000000,6.52,44.89,6.73,0.0
2025-01-02T23:00:00.000000,7.55,55.48,7.98,0.0
2025-01-02T23:01:00.000000,5.72,52.71,0.27,0.0
2025-01-02T23:02:00.000000,3.8,55.71,9.6,0.0
2025-01-02T23:03:00.000000,11.18,51.38,2.63,0.0
2025-01-02T23:04:00.000000,5.42,53.85,0.06,0.0
2025-01-02T23:05:00.000000,4.76,55.55,9.54,0.0
2025-01-02T23:06:00.000000,3.67,49.74,0.77,0.0
2025-01-02T23:07:00.000000,6.95,55.54,2.69,0.0
2025-01-02T23:08:00.000000,7.26,59.37,6.48,0.0
2025-01-02T23:09:00.000000,5.16,53.92,5.39,0.0
2025-01-02T23:10:00.000000,5.04,50.95,1.85,0.0
2025-01-02T23:11:00.000000,8.46,47.05,15.03,0.0
2025-01-02T23:12:00.000000,6.62,52.12,2.64,0.0
2025-01-02T23:13:00.000000,3.06,57.37,3.68,0.0
2025-01-02T23:14:00.000000,4.55,53.99,14.4,0.0
2025-01-02T23:15:00.000000,6.4,58.73,0.33,0.0
2025-01-02T23:16:00.000000,5.24,59.53,8.43,0.0
2025-01-02T23:17:00.000000,4.21,45.86,3.92,0.0
2025-01-02T23:18:00.000000,4.92,61.03,6.16,0.0
2025-01-02T23:19:00.000000,1.99,62.05,3.23,0.0
2025-01-02T23:20:00.000000,5.74,54.26,6.96,0.0
2025-01-02T23:21:00.000000,7.4,65.75,2.31,0.0
2025-01-02T23:22:00.000000,10.04,50.28,2.06,0.0
2025-01-02T23:23:00.000000,3.96,53.42,3.1,0.0
2025-01-02T23:24:00.000000,2.76,60.78,0.5,0.0
2025-01-02T23:25:00.000000,4.26,55.21,6.09,0.0
2025-01-02T23:26:00.000000,4.13,55.69,1.19,0.0
2025-01-02T23:27:00.000000,6.87,56.59,0.99,0.0
2025-01-02T23:28:00.000000,6.27,52.1,1.87,0.0
2025-01-02T23:29:00.000000,0.23,61.47,7.66,0.0
2025-01-02T23:30:00.000000,2.8,65.69,2.69,0.0
2025-01-02T23:31:00.000000,3.64,58.77,1.71,0.0
2025-01-02T23:32:00.000000,8.76,55.59,1.06,0.0
2025-01-02T23:33:00.000000,3.32,59.13,14.39,0.0
2025-01-02T23:34:00.000000,1.3,60.91,0.6,0.0
2025-01-02T23:35:00.000000,7.41,53.37,3.66,0.0
2025-01-02T23:36:00.000000,2.81,45.31,0.71,0.0
2025-01-02T23:37:00.000000,9.7,59.91,1.28,0.0
2025-01-02T23:38:00.000000,6.42,59.62,1.42,0.0
2025-01-02T23:39:00.000000,6.75,60.01,2.9,0.0
2025-01-02T23:40:00.000000,2.48,65.33,8.38,0.0
2025-01-02T23:41:00.000000,7.76,52.58,6.26,0.0
2025-01-02T23:42:00.000000,3.69,63.38,2.93,0.0
2025-01-02T23:43:00.000000,5.86,62.85,6.31,0.0
2025-01-02T23:44:00.000000,5.88,56.13,4.48,0.0
2025-01-02T23:45:00.000000,4.76,56.85,0.69,0.0
2025-01-02T23:46:00.000000,5.39,58.32,5.71,0.0
2025-01-02T23:47:00.000000,5.8,57.36,5.35,0.0
2025-01-02T23:48:00.000000,3.99,49.51,0.03,0.0
2025-01-02T23:49:00.000000,2.99,58.94,1.1,0.0
2025-01-02T23:50:00.000000,-0.31,61.77,3.65,0.0
2025-01-02T23:51:00.000000,8.26,65.15,1.4,0.0
2025-01-02T23:52:00.000000,7.05,56.49,6.1,0.0
2025-01-02T23:53:00.000000,4.45,62.28,2.79,0.0
2025-01-02T23:54:00.000000,3.14,53.47,1.72,0.0
2025-01-02T23:55:00.000000,4.12,55.71,1.38,0.0
2025-01-02T23:56:00.000000,5.23,51.17,17.6,0.0
2025-01-02T23:57:00.000000,3.92,60.85,1.55,0.0
2025-01-02T23:58:00.000000,5.46,55.16,2.5,0.0
2025-01-02T23:59:00.000000,7.47,62.21,2.57,0.0
2025-01-03T00:00:00.000000,9.04,54.53,10.38,0.0
2025-01-03T00:01:00.000000,3.85,61.97,2.41,0.0
2025-01-03T00:02:00.000000,5.58,53.99,4.19,0.0
2025-01-03T00:03:00.000000,2.34,59.32,1.05,0.0
2025-01-03T00:04:00.000000,4.52,61.11,4.09,0.0
2025-01-03T00:05:00.000000,3.64,61.84,2.73,0.0
2025-01-03T00:06:00.000000,5.39,60.76,2.45,0.0
2025-01-03T00:07:00.000000,7.41,60.84,3.3,0.0
2025-01-03T00:08:00.000000,1.52,59.42,2.21,0.0
2025-01-03T00:09:00.000000,4.98,54.5,5.31,0.0
2025-01-03T00:10:00.000000,6.2,61.17,0.24,0.0
2025-01-03T00:11:00.000000,4.51,66.97,2.88,0.0
2025-01-03T00:12:00.000000,5.56,62.47,0.47,0.0
2025-01-03T00:13:00.000000,5.67,69.63,7.68,0.0
2025-01-03T00:14:00.000000,6.59,54.75,0.5,0.0
2025-01-03T00:15:00.000000,4.98,63.23,10.3,0.0
2025-01-03T00:16:00.000000,4.21,68.09,5.15,0.0
2025-01-03T00:17:00.000000,5.61,55.45,2.04,0.0
2025-01-03T00:18:00.000000,6.72,57.26,3.65,0.61
2025-01-03T00:19:00.000000,5.65,61.86,1.16,0.0
2025-01-03T00:20:00.000000,2.03,58.17,2.04,0.0
2025-01-03T00:21:00.000000,4.01,62.8,8.9,0.0
2025-01-03T00:22:00.000000,4.77,57.54,0.77,0.0
2025-01-03T00:23:00.000000,6.68,57.26,3.04,0.0
2025-01-03T00:24:00.000000,5.5,60.7,6.47,2.405
2025-01-03T00:25:00.000000,5.63,66.37,5.3,0.0
2025-01-03T00:26:00.000000,5.24,62.91,19.29,0.0
2025-01-03T00:27:00.000000,5.89,61.63,1.21,0.0
2025-01-03T00:28:00.000000,3.07,59.48,9.03,0.0
2025-01-03T00:29:00.000000,8.14,71.56,1.44,0.0
2025-01-03T00:30:00.000000,3.48,63.59,0.08,0.0
2025-01-03T00:31:00.000000,4.4,65.67,12.21,0.0
2025-01-03T00:32:00.000000,1.58,62.63,2.54,0.0
2025-01-03T00:33:00.000000,5.2,67.4,20.77,0.0
2025-01-03T00:34:00.000000,6.85,58.35,9.19,0.0
2025-01-03T00:35:00.000000,1.48,61.03,5.2,0.0
2025-01-03T00:36:00.000000,0.97,73.07,1.86,0.0
2025-01-03T00:37:00.000000,5.51,55.93,4.5,0.0
2025-01-03T00:38:00.000000,3.67,63.3,0.33,6.621
2025-01-03T00:39:00.000000,7.04,62.35,7.99,0.0
2025-01-03T00:40:00.000000,4.06,64.74,0.44,1.9
2025-01-03T00:41:00.000000,6.77,64.16,4.19,0.0
2025-01-03T00:42:00.000000,4.68,66.42,14.88,0.0
2025-01-03T00:43:00.000000,4.22,62.01,3.71,0.0
2025-01-03T00:44:00.000000,7.88,64.16,0.89,0.0
2025-01-03T00:45:00.000000,5.22,70.07,4.34,0.0
2025-01-03T00:46:00.000000,5.4,65.72,5.41,0.0
2025-01-03T00:47:00.000000,5.05,65.69,0.57,0.0
2025-01-03T00:48:00.000000,4.73,75.08,3.21,1.328
2025-01-03T00:49:00.000000,1.72,62.32,8.21,0.0
2025-01-03T00:50:00.000000,6.17,69.54,11.93,0.0
2025-01-03T00:51:00.000000,7.31,55.85,2.64,0.0
2025-01-03T00:52:00.000000,7.25,57.92,1.52,0.0
2025-01-03T00:53:00.000000,6.15,65.58,1.88,0.0
2025-01-03T00:54:00.000000,5.92,67.81,2.37,0.0
2025-01-03T00:55:00.000000,6.98,64.24,6.28,0.0
2025-01-03T00:56:00.000000,5.77,64.94,1.63,0.0
2025-01-03T00:57:00.000000,7.58,61.44,5.24,0.0
2025-01-03T00:58:00.000000,4.46,55.64,0.74,0.0
2025-01-03T00:59:00.000000,5.16,67.37,3.39,0.0
2025-01-03T01:00:00.000000,-0.32,59.81,3.44,0.0
2025-01-03T01:01:00.000000,6.74,55.53,2.1,0.0
2025-01-03T01:02:00.000000,4.07,56.38,5.57,0.0
2025-01-03T01:03:00.000000,6.4,68.85,12.96,0.0
2025-01-03T01:04:00.000000,4.93,63.47,4.16,0.0
2025-01-03T01:05:00.000000,6.5,63.91,1.87,0.0
2025-01-03T01:06:00.000000,7.75,63.05,2.45,0.0
2025-01-03T01:07:00.000000,8.06,61.82,22.63,0.0
2025-01-03T01:08:00.000000,5.53,65.29,0.26,0.0
2025-01-03T01:09:00.000000,5.57,65.77,2.13,0.664
2025-01-03T01:10:00.000000,1.13,65.48,10.28,0.0
2025-01-03T01:11:00.000000,5.4,64.09,1.06,0.0
2025-01-03T01:12:00.000000,2.05,61.52,7.64,0.0
2025-01-03T01:13:00.000000,5.67,65.59,0.72,2.445
2025-01-03T01:14:00.000000,7.75,71.25,5.64,0.0
2025-01-03T01:15:00.000000,6.73,69.48,14.58,0.0
2025-01-03T01:16:00.000000,5.86,57.8,0.5,0.0
2025-01-03T01:17:00.000000,5.31,68.49,0.44,0.0
2025-01-03T01:18:00.000000,7.9,61.58,5.14,0.0
2025-01-03T01:19:00.000000,5.68,63.0,16.52,0.0
2025-01-03T01:20:00.000000,5.23,62.75,1.63,0.0
2025-01-03T01:21:00.000000,4.04,67.46,8.39,0.0
2025-01-03T01:22:00.000000,8.81,73.2,5.42,0.0
2025-01-03T01:23:00.000000,5.98,70.02,3.29,0.0
2025-01-03T01:24:00.000000,5.31,71.54,0.54,0.0
2025-01-03T01:25:00.000000,3.21,67.94,9.56,0.0
2025-01-03T01:26:00.000000,6.04,71.95,8.41,0.0
2025-01-03T01:27:00.000000,7.8,65.95,2.05,0.0
2025-01-03T01:28:00.000000,5.22,71.69,0.89,0.0
2025-01-03T01:29:00.000000,3.4,70.61,0.51,0.0
2025-01-03T01:30:00.000000,4.18,74.25,5.11,0.0
2025-01-03T01:31:00.000000,5.83,69.06,6.56,0.0
2025-01-03T01:32:00.000000,4.94,63.36,1.12,0.0
2025-01-03T01:33:00.000000,5.9,69.43,8.56,0.0
2025-01-03T01:34:00.000000,6.44,68.4,4.74,0.0
2025-01-03T01:35:00.000000,3.01,77.35,6.22,0.0
2025-01-03T01:36:00.000000,2.05,68.2,5.36,0.0
2025-01-03T01:37:00.000000,4.04,70.67,5.27,0.0
2025-01-03T01:38:00.000000,5.28,66.64,9.74,0.0
2025-01-03T01:39:00.000000,8.67,71.11,8.59,0.0
2025-01-03T01:40:00.000000,4.54,66.02,8.08,0.0
2025-01-03T01:41:00.000000,7.49,71.95,13.59,0.0
2025-01-03T01:42:00.000000,7.59,74.72,4.21,0.0
2025-01-03T01:43:00.000000,8.01,71.38,2.72,0.0
2025-01-03T01:44:00.000000,2.08,72.09,4.61,0.0
2025-01-03T01:45:00.000000,8.28,60.74,8.55,0.0
2025-01-03T01:46:00.000000,2.8,65.88,0.31,0.0
2025-01-03T01:47:00.000000,9.11,71.32,9.47,0.0
2025-01-03T01:48:00.000000,4.29,68.27,5.46,0.0
2025-01-03T01:49:00.000000,6.37,67.66,16.47,0.0
2025-01-03T01:50:00.000000,6.0,74.47,0.36,0.0
2025-01-03T01:51:00.000000,5.56,67.06,11.2,0.0
2025-01-03T01:52:00.000000,4.13,65.54,8.46,0.0
2025-01-03T01:53:00.000000,7.84,73.78,1.12,0.0
2025-01-03T01:54:00.000000,7.75,64.84,9.29,0.0
2025-01-03T01:55:00.000000,8.46,62.64,5.04,0.0
2025-01-03T01:56:00.000000,5.5,80.06,8.17,0.0
2025-01-03T01:57:00.000000,6.63,78.21,6.52,0.0
2025-01-03T01:58:00.000000,4.52,69.2,5.13,0.0
2025-01-03T01:59:00.000000,10.07,73.41,0.89,0.0
2025-01-03T02:00:00.000000,8.78,75.67,2.59,0.0
2025-01-03T02:01:00.000000,2.92,66.59,2.13,0.0
2025-01-03T02:02:00.000000,6.5,58.34,19.79,0.0
2025-01-03T02:03:00.000000,9.18,63.53,4.74,0.0
2025-01-03T02:04:00.000000,4.0,59.36,0.58,0.0
2025-01-03T02:05:00.000000,5.15,69.57,2.17,0.0
2025-01-03T02:06:00.000000,7.35,64.89,2.8,4.217
2025-01-03T02:07:00.000000,8.09,71.89,2.01,0.0
2025-01-03T02:08:00.000000,7.99,75.48,17.81,0.0
2025-01-03T02:09:00.000000,6.75,65.77,1.89,0.0
2025-01-03T02:10:00.000000,10.14,65.36,2.47,0.0
2025-01-03T02:11:00.000000,9.46,74.46,1.46,0.0
2025-01-03T02:12:00.000000,3.89,67.47,2.63,0.0
2025-01-03T02:13:00.000000,6.93,68.47,4.36,0.0
2025-01-03T02:14:00.000000,4.13,71.69,4.14,0.0
2025-01-03T02:15:00.000000,5.68,69.7,4.32,0.0
2025-01-03T02:16:00.000000,5.32,74.13,2.93,0.0
2025-01-03T02:17:00.000000,8.51,72.49,4.02,0.0
2025-01-03T02:18:00.000000,9.09,71.53,0.49,0.0
2025-01-03T02:19:00.000000,6.13,61.77,1.37,0.0
2025-01-03T02:20:00.000000,6.86,65.89,7.39,0.0
2025-01-03T02:21:00.000000,7.95,69.38,0.25,0.0
2025-01-03T02:22:00.000000,5.7,74.13,1.15,0.0
2025-01-03T02:23:00.000000,5.49,67.07,0.13,0.0
2025-01-03T02:24:00.000000,5.8,76.91,17.16,0.0
2025-01-03T02:25:00.000000,4.24,73.51,9.64,0.0
2025-01-03T02:26:00.000000,9.91,76.28,5.47,0.0
2025-01-03T02:27:00.000000,4.17,62.73,1.25,0.0
2025-01-03T02:28:00.000000,6.35,80.91,18.84,0.0
2025-01-03T02:29:00.000000,10.73,83.17,3.0,0.0
2025-01-03T02:30:00.000000,10.08,69.95,9.2,0.0
2025-01-03T02:31:00.000000,8.54,72.62,2.01,0.0
2025-01-03T02:32:00.000000,6.03,72.93,0.07,0.0
2025-01-03T02:33:00.000000,10.53,73.12,1.62,0.0
2025-01-03T02:34:00.000000,3.95,69.74,6.54,0.0
2025-01-03T02:35:00.000000,10.25,71.0,2.12,0.0
2025-01-03T02:36:00.000000,3.72,69.96,0.31,0.0
2025-01-03T02:37:00.000000,9.46,63.37,2.01,0.0
2025-01-03T02:38:00.000000,8.0,69.58,12.36,0.0
2025-01-03T02:39:00.000000,7.49,66.86,1.26,0.0
2025-01-03T02:40:00.000000,3.33,73.22,3.05,0.0
2025-01-03T02:41:00.000000,6.91,69.86,6.05,0.0
2025-01-03T02:42:00.000000,7.32,71.98,9.11,0.0
2025-01-03T02:43:00.000000,6.32,79.63,1.76,0.0
2025-01-03T02:44:00.000000,9.92,76.05,13.7,0.0
2025-01-03T02:45:00.000000,6.82,74.83,3.28,0.0
2025-01-03T02:46:00.000000,5.7,71.8,0.32,0.0
2025-01-03T02:47:00.000000,6.63,78.3,0.66,0.0
2025-01-03T02:48:00.000000,6.67,76.96,4.47,0.0
2025-01-03T02:49:00.000000,3.63,74.98,0.03,0.0
2025-01-03T02:50:00.000000,10.25,76.24,0.53,0.0
2025-01-03T02:51:00.000000,5.59,70.38,2.76,0.0
2025-01-03T02:52:00.000000,8.48,78.15,18.93,0.0
2025-01-03T02:53:00.000000,9.84,73.1,1.86,0.0
2025-01-03T02:54:00.000000,11.17,76.84,5.95,0.0
2025-01-03T02:55:00.000000,8.07,82.92,1.41,0.0
2025-01-03T02:56:00.000000,9.84,74.19,8.76,0.0
2025-01-03T02:57:00.000000,6.81,76.99,7.81,0.0
2025-01-03T02:58:00.000000,8.3,76.97,7.07,0.0
2025-01-03T02:59:00.000000,8.18,70.56,2.38,0.0
2025-01-03T03:00:00.000000,8.02,68.91,8.54,0.0
2025-01-03T03:01:00.000000,6.73,74.89,2.25,0.0
2025-01-03T03:02:00.000000,6.05,69.23,7.11,0.506
2025-01-03T03:03:00.000000,6.36,74.84,18.24,0.0
2025-01-03T03:04:00.000000,6.15,73.01,2.8,0.0
2025-01-03T03:05:00.000000,10.63,74.34,5.21,0.0
2025-01-03T03:06:00.000000,3.24,81.14,0.3,0.0
2025-01-03T03:07:00.000000,6.85,76.96,4.7,0.0
2025-01-03T03:08:00.000000,3.33,69.4,4.74,0.0
2025-01-03T03:09:00.000000,6.74,76.56,1.45,0.0
2025-01-03T03:10:00.000000,7.03,81.69,3.06,0.0
2025-01-03T03:11:00.000000,8.55,75.89,1.14,0.0
2025-01-03T03:12:00.000000,3.19,73.2,0.97,0.0
2025-01-03T03:13:00.000000,9.76,80.92,8.32,0.0
2025-01-03T03:14:00.000000,7.48,69.72,6.51,0.0
2025-01-03T03:15:00.000000,10.56,76.86,2.3,0.0
2025-01-03T03:16:00.000000,12.42,79.02,7.3,0.0
2025-01-03T03:17:00.000000,8.17,78.07,1.36,0.0
2025-01-03T03:18:00.000000,9.12,81.8,17.92,0.0
2025-01-03T03:19:00.000000,8.28,83.91,0.45,0.0
2025-01-03T03:20:00.000000,9.51,78.2,10.03,0.0
2025-01-03T03:21:00.000000,7.42,72.05,2.36,0.0
2025-01-03T03:22:00.000000,7.29,72.73,2.58,0.0
2025-01-03T03:23:00.000000,11.67,79.46,12.38,0.0
2025-01-03T03:24:00.000000,7.81,79.32,4.88,0.0
2025-01-03T03:25:00.000000,9.51,73.22,4.39,0.0
2025-01-03T03:26:00.000000,7.54,87.06,3.73,0.0
2025-01-03T03:27:00.000000,10.05,87.7,0.84,0.0
2025-01-03T03:28:00.000000,10.45,74.84,3.21,0.0
2025-01-03T03:29:00.000000,13.36,73.87,3.36,0.0
2025-01-03T03:30:00.000000,11.19,75.09,3.36,0.0
2025-01-03T03:31:00.000000,7.26,71.4,19.04,0.0
2025-01-03T03:32:00.000000,9.11,79.11,1.2,0.0
2025-01-03T03:33:00.000000,7.7,74.33,1.51,0.0
2025-01-03T03:34:00.000000,7.25,73.84,4.84,0.0
2025-01-03T03:35:00.000000,7.93,80.42,1.13,0.0
2025-01-03T03:36:00.000000,12.19,79.89,0.94,0.0
2025-01-03T03:37:00.000000,7.31,75.08,1.1,0.0
2025-01-03T03:38:00.000000,5.8,62.25,5.73,0.0
2025-01-03T03:39:00.000000,7.34,79.39,0.29,0.0
2025-01-03T03:40:00.000000,8.88,70.72,5.43,0.0
2025-01-03T03:41:00.000000,10.23,76.07,1.81,0.0
2025-01-03T03:42:00.000000,7.2,70.76,0.68,0.0
2025-01-03T03:43:00.000000,13.33,72.43,4.92,0.0
2025-01-03T03:44:00.000000,10.16,84.27,5.55,3.179
2025-01-03T03:45:00.000000,11.63,76.39,0.41,0.0
2025-01-03T03:46:00.000000,9.86,79.4,4.26,0.0
2025-01-03T03:47:00.000000,8.28,74.5,1.21,0.0
2025-01-03T03:48:00.000000,11.11,71.79,10.32,4.536
2025-01-03T03:49:00.000000,9.06,82.76,7.94,0.0
2025-01-03T03:50:00.000000,8.9,79.27,3.14,0.0
2025-01-03T03:51:00.000000,13.25,77.41,2.45,0.0
2025-01-03T03:52:00.000000,11.34,73.55,2.59,0.0
2025-01-03T03:53:00.000000,12.28,83.26,1.29,0.0
2025-01-03T03:54:00.000000,9.24,84.14,17.68,0.0
2025-01-03T03:55:00.000000,8.48,80.34,2.79,0.0
2025-01-03T03:56:00.000000,9.46,72.98,2.88,0.0
2025-01-03T03:57:00.000000,11.52,80.08,3.76,0.0
2025-01-03T03:58:00.000000,9.66,77.45,14.77,0.0
2025-01-03T03:59:00.000000,9.17,74.51,6.24,0.0
2025-01-03T04:00:00.000000,8.04,70.75,23.1,0.0
2025-01-03T04:01:00.000000,9.98,84.26,11.53,0.0
2025-01-03T04:02:00.000000,8.92,81.52,0.7,0.0
2025-01-03T04:03:00.000000,12.15,74.92,0.56,0.0
2025-01-03T04:04:00.000000,7.99,68.4,0.28,0.0
2025-01-03T04:05:00.000000,12.05,84.78,9.19,0.185
2025-01-03T04:06:00.000000,10.46,80.95,5.57,0.0
2025-01-03T04:07:00.000000,11.81,83.41,12.37,0.0
2025-01-03T04:08:00.000000,8.83,73.3,4.94,0.0
2025-01-03T04:09:00.000000,6.45,76.68,3.13,0.0
2025-01-03T04:10:00.000000,16.91,75.9,1.04,0.0
2025-01-03T04:11:00.000000,9.41,76.74,8.95,0.0
2025-01-03T04:12:00.000000,8.9,71.81,3.27,0.025
2025-01-03T04:13:00.000000,11.48,72.74,5.53,0.0
2025-01-03T04:14:00.000000,9.77,80.22,3.12,0.0
2025-01-03T04:15:00.000000,10.55,83.58,16.94,0.731
2025-01-03T04:16:00.000000,8.34,78.88,9.51,0.0
2025-01-03T04:17:00.000000,12.46,78.61,6.72,0.0
2025-01-03T04:18:00.000000,10.44,76.48,3.47,0.0
2025-01-03T04:19:00.000000,10.16,74.25,3.53,0.0
2025-01-03T04:20:00.000000,11.14,87.59,2.95,0.0
2025-01-03T04:21:00.000000,9.1,84.53,0.99,0.0
2025-01-03T04:22:00.000000,7.11,74.56,3.39,0.0
2025-01-03T04:23:00.000000,11.65,79.89,0.23,0.0
2025-01-03T04:24:00.000000,11.34,71.74,4.24,0.0
2025-01-03T04:25:00.000000,11.23,84.62,0.05,0.0
2025-01-03T04:26:00.000000,8.98,78.03,10.16,0.0
2025-01-03T04:27:00.000000,10.52,73.66,0.21,0.0
2025-01-03T04:28:00.000000,8.63,75.35,1.74,0.0
2025-01-03T04:29:00.000000,7.33,94.87,3.48,0.0
2025-01-03T04:30:00.000000,5.79,79.0,11.23,0.0
2025-01-03T04:31:00.000000,8.71,80.75,9.33,0.0
2025-01-03T04:32:00.000000,12.02,77.76,6.8,0.0
2025-01-03T04:33:00.000000,14.06,74.76,2.02,0.0
2025-01-03T04:34:00.000000,6.43,81.8,2.02,0.0
2025-01-03T04:35:00.000000,13.61,71.99,6.05,0.0
2025-01-03T04:36:00.000000,9.85,81.52,15.17,0.0
2025-01-03T04:37:00.000000,8.94,68.6,3.74,0.0
2025-01-03T04:38:00.000000,12.03,75.2,7.24,0.0
2025-01-03T04:39:00.000000,14.13,74.22,0.87,0.0
2025-01-03T04:40:00.000000,9.07,75.93,3.37,0.0
2025-01-03T04:41:00.000000,13.1,76.88,0.55,0.0
2025-01-03T04:42:00.000000,11.69,76.88,0.34,0.0
2025-01-03T04:43:00.000000,12.67,81.69,1.44,0.0
2025-01-03T04:44:00.000000,10.74,82.15,7.59,0.0
2025-01-03T04:45:00.000000,7.88,78.99,0.38,0.0
2025-01-03T04:46:00.000000,15.83,73.52,7.1,0.0
2025-01-03T04:47:00.000000,8.35,76.26,5.12,0.0
2025-01-03T04:48:00.000000,11.84,79.74,15.51,0.0
2025-01-03T04:49:00.000000,9.85,84.8,0.76,0.0
2025-01-03T04:50:00.000000,13.13,79.26,5.5,0.0
2025-01-03T04:51:00.000000,11.43,77.44,5.07,0.0
2025-01-03T04:52:00.000000,13.93,74.13,3.05,0.0
2025-01-03T04:53:00.000000,15.21,88.5,5.68,0.0
2025-01-03T04:54:00.000000,11.73,81.1,2.91,0.0
2025-01-03T04:55:00.000000,13.46,83.91,5.31,0.0
2025-01-03T04:56:00.000000,14.73,87.29,1.25,0.0
2025-01-03T04:57:00.000000,10.14,79.41,2.1,0.0
2025-01-03T04:58:00.000000,14.85,78.3,1.05,0.0
2025-01-03T04:59:00.000000,16.34,81.32,1.54,0.0
2025-01-03T05:00:00.000000,10.4,77.98,9.01,0.0
2025-01-03T05:01:00.000000,9.24,85.29,1.27,0.0
2025-01-03T05:02:00.000000,14.37,82.48,4.92,0.0
2025-01-03T05:03:00.000000,11.68,75.68,6.92,0.0
2025-01-03T05:04:00.000000,12.23,78.39,0.5,0.0
2025-01-03T05:05:00.000000,11.3,83.07,1.11,0.0
2025-01-03T05:06:00.000000,16.07,75.83,11.3,0.0
2025-01-03T05:07:00.000000,9.83,83.28,7.35,0.0
2025-01-03T05:08:00.000000,14.66,71.08,6.52,0.0
2025-01-03T05:09:00.000000,10.09,79.82,2.44,0.0
2025-01-03T05:10:00.000000,12.0,88.78,6.21,0.0
2025-01-03T05:11:00.000000,9.55,84.33,3.57,0.0
2025-01-03T05:12:00.000000,17.04,79.05,0.54,0.0
2025-01-03T05:13:00.000000,13.59,82.26,1.75,0.0
2025-01-03T05:14:00.000000,11.37,79.28,2.61,0.0
2025-01-03T05:15:00.000000,11.86,84.54,15.42,0.0
2025-01-03T05:16:00.000000,13.35,83.18,4.13,0.0
2025-01-03T05:17:00.000000,12.79,85.53,3.26,0.0
2025-01-03T05:18:00.000000,12.14,78.21,1.32,3.626
2025-01-03T05:19:00.000000,13.39,67.84,1.51,0.0
2025-01-03T05:20:00.000000,12.66,81.55,16.22,0.0
2025-01-03T05:21:00.000000,15.42,83.26,18.6,0.0
2025-01-03T05:22:00.000000,18.67,86.22,8.82,0.0
2025-01-03T05:23:00.000000,14.44,78.71,1.53,0.0
2025-01-03T05:24:00.000000,17.25,86.0,5.98,0.0
2025-01-03T05:25:00.000000,13.66,79.87,8.26,0.0
2025-01-03T05:26:00.000000,14.61,69.62,8.94,0.0
2025-01-03T05:27:00.000000,12.23,74.7,1.98,0.0
2025-01-03T05:28:00.000000,13.45,85.94,0.58,0.0
2025-01-03T05:29:00.000000,16.01,75.59,2.91,0.0
2025-01-03T05:30:00.000000,12.92,78.54,2.78,0.0
2025-01-03T05:31:00.000000,17.49,76.26,3.94,0.0
2025-01-03T05:32:00.000000,15.07,73.06,10.68,0.0
2025-01-03T05:33:00.000000,13.9,73.44,1.48,0.0
2025-01-03T05:34:00.000000,11.36,76.57,12.49,0.0
2025-01-03T05:35:00.000000,14.47,80.89,16.1,0.874
2025-01-03T05:36:00.000000,12.56,72.85,0.39,0.0
2025-01-03T05:37:00.000000,13.64,77.23,0.92,0.0
2025-01-03T05:38:00.000000,15.98,68.87,4.29,0.0
2025-01-03T05:39:00.000000,12.48,72.88,0.36,0.0
2025-01-03T05:40:00.000000,14.38,77.72,1.52,0.0
2025-01-03T05:41:00.000000,15.58,82.05,4.8,0.0
2025-01-03T05:42:00.000000,13.13,79.0,15.82,0.0
2025-01-03T05:43:00.000000,14.16,84.0,11.06,0.0
2025-01-03T05:44:00.000000,13.21,78.05,0.04,0.0
2025-01-03T05:45:00.000000,13.7,81.07,5.77,0.0
2025-01-03T05:46:00.000000,13.15,85.08,6.6,0.0
2025-01-03T05:47:00.000000,16.64,83.18,6.51,0.0
2025-01-03T05:48:00.000000,11.72,79.52,15.1,0.0
2025-01-03T05:49:00.000000,12.3,79.53,1.3,0.0
