timestamp,revenue,cost,profit,assets,liabilities
2078-04-11T00:00:00.000000,1157360.51,713655.96,443704.55,7648695098.96,4374969357.14
2078-04-12T00:00:00.000000,1157360.51,734115.26,423245.25,7649105495.11,4576411404.65
2078-04-13T00:00:00.000000,1157360.51,769683.13,387677.38,7649495191.57,3819037885.9
2078-04-14T00:00:00.000000,1157360.51,697401.09,459959.42,7649965300.2,2535579932.68
2078-04-15T00:00:00.000000,1157360.51,738594.72,418765.79,7650367471.42,4262765204.43
2078-04-16T00:00:00.000000,1157360.51,639725.3,517635.22,7650869011.91,2422361599.78
2078-04-17T00:00:00.000000,1157360.51,755477.7,401882.81,7651301932.53,3923328046.84
2078-04-18T00:00:00.000000,1157360.51,697435.83,459924.68,7651763981.43,4557318159.67
2078-04-19T00:00:00.000000,1157360.51,784220.02,373140.5,7652139413.17,4184818907.95
2078-04-20T00:00:00.000000,1157360.51,750478.46,406882.05,7652525606.25,3847125967.19
2078-04-21T00:00:00.000000,1157360.51,746743.76,410616.75,7652929637.47,3028500605.55
2078-04-22T00:00:00.000000,1157360.51,802604.03,354756.48,7653299278.36,2562800532.06
2078-04-23T00:00:00.000000,1157360.51,726223.8,431136.72,7653732972.17,4007927663.12
2078-04-24T00:00:00.000000,1157360.51,677982.42,479378.09,7654207845.59,4141976837.15
2078-04-25T00:00:00.000000,1157360.51,642528.27,514832.25,7654743271.33,3247169232.26
2078-04-26T00:00:00.000000,1157360.51,803997.84,353362.67,7655072426.79,3945128476.8
2078-04-27T00:00:00.000000,1157360.51,695365.42,461995.09,7655534813.44,3736383288.21
2078-04-28T00:00:00.000000,1157360.51,776556.15,380804.36,7655917098.54,2891388082.83
2078-04-29T00:00:00.000000,1157360.51,690504.76,466855.75,7656383833.37,3047735230.39
2078-04-30T00:00:00.000000,1157360.51,782698.98,374661.53,7656750231.79,3024312430.28
2078-05-01T00:00:00.000000,1157360.51,646277.24,511083.27,7657275161.25,3334618030.2
2078-05-02T00:00:00.000000,1157360.51,770993.32,386367.19,7657654864.47,4331624227.77
2078-05-03T00:00:00.000000,1157360.51,683478.65,473881.86,7658123983.79,3067000416.73
2078-05-04T00:00:00.000000,1157360.51,692950.95,464409.56,7658597384.68,3225724772.33
2078-05-05T00:00:00.000000,1157360.51,690747.67,466612.84,7659064792.59,3597043666.27
2078-05-06T00:00:00.000000,1157360.51,760689.61,396670.9,7659453443.13,2861916784.06
2078-05-07T00:00:00.000000,1157360.51,751750.77,405609.74,7659881238.75,2837726544.69
2078-05-08T00:00:00.000000,1157360.51,742071.94,415288.57,7660278699.48,2924694872.66
2078-05-09T00:00:00.000000,1157360.51,763113.08,394247.43,7660678689.19,3439438964.16
2078-05-10T00:00:00.000000,1157360.51,726957.93,430402.58,7661108183.68,2544155659.73
2078-05-11T00:00:00.000000,1157360.51,742443.41,414917.1,7661523683.02,3959699860.46
2078-05-12T00:00:00.000000,1157360.51,775722.98,381637.53,7661886416.92,3209152629.72
2078-05-13T00:00:00.000000,1157360.51,691468.32,465892.19,7662378530.35,3163225983.04
2078-05-14T00:00:00.000000,1157360.51,725388.37,431972.14,7662792838.41,4376160533.5
2078-05-15T00:00:00.000000,1157360.51,769194.75,388165.76,7663181405.42,2312867805.71
2078-05-16T00:00:00.000000,1157360.51,722148.14,435212.37,7663622416.98,2869125579.39
2078-05-17T00:00:00.000000,1157360.51,800327.19,357033.32,7663993518.56,3591847558.01
2078-05-18T00:00:00.000000,1157360.51,703697.38,453663.13,7664438726.65,4469919141.08
2078-05-19T00:00:00.000000,1157360.51,719643.56,437716.95,7664862642.75,4337053923.18
2078-05-20T00:00:00.000000,1157360.51,808782.05,348578.46,7665206688.53,4302135364.39
2078-05-21T00:00:00.000000,1157360.51,713026.2,444334.31,7665667363.92,3899427276.44
2078-05-22T00:00:00.000000,1157360.51,742551.78,414808.73,7666084921.1,2658918299.26
2078-05-23T00:00:00.000000,1157360.51,643493.41,513867.1,7666589901.32,3133801517.1
2078-05-24T00:00:00.000000,1157360.51,771723.36,385637.15,7666990621.72,4065015370.93
2078-05-25T00:00:00.000000,1157360.51,789609.32,367751.19,7667366981.17,2975271044.31
2078-05-26T00:00:00.000000,1157360.51,702804.35,454556.16,7667804198.98,2989636168.5
2078-05-27T00:00:00.000000,1157360.51,648027.01,509333.5,7668300576.61,3885860389.19
2078-05-28T00:00:00.000000,1157360.51,782656.15,374704.37,7668696722.22,3833430536.18
2078-05-29T00:00:00.000000,1157360.51,711103.48,446257.03,7669126213.51,3379659481.31
2078-05-30T00:00:00.000000,1157360.51,668170.6,489189.91,7669632626.69,2391160266.17
2078-05-31T00:00:00.000000,1157360.51,651983.0,505377.52,7670131325.7,2376774961.35
2078-06-01T00:00:00.000000,1157360.51,764203.03,393157.48,7670532957.0,4441610961.38
2078-06-02T00:00:00.000000,1157360.51,694111.76,463248.75,7670985670.86,2972739946.75
2078-06-03T00:00:00.000000,1157360.51,797361.21,359999.3,7671342144.76,3414359518.41
2078-06-04T00:00:00.000000,1157360.51,774904.75,382455.76,7671726822.83,3560400290.24
2078-06-05T00:00:00.000000,1157360.51,741657.94,415702.57,7672152369.24,3743913025.62
2078-06-06T00:00:00.000000,1157360.51,699977.45,457383.06,7672602731.08,2398671047.66
2078-06-07T00:00:00.000000,1157360.51,700312.47,457048.05,7673056006.24,2419407545.96
2078-06-08T00:00:00.000000,1157360.51,684415.51,472945.0,7673528232.78,4322046592.69
2078-06-09T00:00:00.000000,1157360.51,755741.83,401618.69,7673953850.67,3706876910.53
2078-06-10T00:00:00.000000,1157360.51,693221.15,464139.36,7674410337.44,2691583386.91
2078-06-11T00:00:00.000000,1157360.51,758354.36,399006.15,7674795115.22,4394240659.96
2078-06-12T00:00:00.000000,1157360.51,679644.97,477715.54,7675289312.43,3692099711.76
2078-06-13T00:00:00.000000,1157360.51,802312.73,355047.78,7675630132.45,3902191865.96
2078-06-14T00:00:00.000000,1157360.51,774682.36,382678.15,7676008000.64,3819487971.79
2078-06-15T00:00:00.000000,1157360.51,772350.33,385010.18,7676402372.2,4193660378.47
2078-06-16T00:00:00.000000,1157360.51,729931.97,427428.54,7676825746.97,2599418728.74
2078-06-17T00:00:00.000000,1157360.51,703320.54,454039.97,7677276422.34,4218932838.18
2078-06-18T00:00:00.000000,1157360.51,754592.84,402767.67,7677680010.44,3956953788.84
2078-06-19T00:00:00.000000,1157360.51,744113.52,413246.99,7678082493.21,3799876373.22
2078-06-20T00:00:00.000000,1157360.51,638339.42,519021.09,7678622582.22,4339934702.64
2078-06-21T00:00:00.000000,1157360.51,708958.31,448402.2,7679057548.32,3690870091.45
2078-06-22T00:00:00.000000,1238307.97,791589.86,446718.11,7679502304.67,3018659223.06
2078-06-23T00:00:00.000000,1238307.97,796982.45,441325.52,7679925345.58,3342203725.68
2078-06-24T00:00:00.000000,1238307.97,730200.73,508107.24,7680456775.92,3042741780.02
2078-06-25T00:00:00.000000,1238307.97,826652.61,411655.36,7680858950.65,2313611987.19
2078-06-26T00:00:00.000000,1238307.97,742731.69,495576.28,7681390103.43,3165838166.1
2078-06-27T00:00:00.000000,1238307.97,802757.6,435550.38,7681769368.07,2471028586.21
2078-06-28T00:00:00.000000,1238307.97,783280.85,455027.12,7682241543.7,4458869591.42
2078-06-29T00:00:00.000000,1238307.97,855540.91,382767.06,7682637470.34,2463680371.63
2078-06-30T00:00:00.000000,1238307.97,701468.32,536839.66,7683165197.85,2616785199.89
2078-07-01T00:00:00.000000,1238307.97,691616.1,546691.87,7683725703.29,2657637885.43
2078-07-02T00:00:00.000000,1238307.97,790605.68,447702.29,7684158110.76,3981691623.55
2078-07-03T00:00:00.000000,1238307.97,722707.21,515600.76,7684684800.44,2774805245.14
2078-07-04T00:00:00.000000,1238307.97,830418.12,407889.85,7685084184.06,3496988438.62
2078-07-05T00:00:00.000000,1238307.97,783721.87,454586.1,7685551442.79,4429089570.36
2078-07-06T00:00:00.000000,1238307.97,770566.81,467741.17,7686013867.75,3141956997.47
2078-07-07T00:00:00.000000,1238307.97,811754.6,426553.38,7686449206.02,3554408588.75
2078-07-08T00:00:00.000000,1238307.97,760164.76,478143.22,7686926539.27,2748601396.45
2078-07-09T00:00:00.000000,1238307.97,761988.62,476319.36,7687394189.89,4197777842.79
2078-07-10T00:00:00.000000,1238307.97,736237.8,502070.17,7687899588.63,4412014696.16
2078-07-11T00:00:00.000000,1238307.97,699271.2,539036.77,7688448274.64,3318475086.63
2078-07-12T00:00:00.000000,1238307.97,846365.89,391942.08,7688814727.26,2943688803.89
2078-07-13T00:00:00.000000,1238307.97,707098.48,531209.49,7689381070.29,2462791629.06
2078-07-14T00:00:00.000000,1238307.97,802591.75,435716.22,7689796058.81,4044451522.32
2078-07-15T00:00:00.000000,1238307.97,727465.97,510842.0,7690295558.76,3807367901.35
2078-07-16T00:00:00.000000,1238307.97,861126.89,377181.09,7690681018.66,2431412404.24
2078-07-17T00:00:00.000000,1238307.97,816908.46,421399.52,7691103524.0,3317201287.87
2078-07-18T00:00:00.000000,1238307.97,696431.89,541876.08,7691647170.63,2412246737.94
2078-07-19T00:00:00.000000,1238307.97,688558.72,549749.25,7692213085.24,2702813472.89
2078-07-20T00:00:00.000000,1238307.97,760442.68,477865.3,7692692168.55,4147038538.73
2078-07-21T00:00:00.000000,1238307.97,736880.83,501427.15,7693177553.81,3650909186.28
2078-07-22T00:00:00.000000,1238307.97,700988.12,537319.86,7693711270.96,2360941931.76
2078-07-23T00:00:00.000000,1238307.97,790970.36,447337.62,7694168561.95,4078710968.06
2078-07-24T00:00:00.000000,1238307.97,731188.55,507119.42,7694676057.52,2580740490.69
2078-07-25T00:00:00.000000,1238307.97,794499.45,443808.52,7695118437.71,2517275227.33
2078-07-26T00:00:00.000000,1238307.97,793651.86,444656.12,7695553425.68,3360753470.58
2078-07-27T00:00:00.000000,1238307.97,864823.07,373484.9,7695929978.56,3562773966.66
2078-07-28T00:00:00.000000,1238307.97,767775.61,470532.36,7696392199.61,4494099181.14
2078-07-29T00:00:00.000000,1238307.97,754055.61,484252.36,7696898691.1,3036339300.18
2078-07-30T00:00:00.000000,1238307.97,846589.27,391718.71,7697295142.04,2571604131.95
2078-07-31T00:00:00.000000,1238307.97,852958.83,385349.15,7697668877.29,4489819353.38
2078-08-01T00:00:00.000000,1238307.97,751108.62,487199.35,7698169322.4,4215163086.52
2078-08-02T00:00:00.000000,1238307.97,744330.12,493977.85,7698656971.21,3334703003.35
2078-08-03T00:00:00.000000,1238307.97,815520.81,422787.16,7699066301.99,4572491567.64
2078-08-04T00:00:00.000000,1238307.97,738079.91,500228.07,7699565975.7,4430055884.45
2078-08-05T00:00:00.000000,1238307.97,783483.36,454824.62,7700036986.56,3789431397.65
2078-08-06T00:00:00.000000,1238307.97,772762.55,465545.42,7700485852.05,3753350693.68
2078-08-07T00:00:00.000000,1238307.97,809787.97,428520.0,7700909443.37,4499776141.13
2078-08-08T00:00:00.000000,1238307.97,833306.19,405001.79,7701311563.83,3728046698.36
2078-08-09T00:00:00.000000,1238307.97,853151.16,385156.82,7701708121.34,2698789601.58
2078-08-10T00:00:00.000000,1238307.97,731041.16,507266.81,7702212417.07,3070815850.02
2078-08-11T00:00:00.000000,1238307.97,816368.77,421939.21,7702642436.85,2783674273.9
2078-08-12T00:00:00.000000,1238307.97,687747.72,550560.25,7703194212.17,3969497664.69
2078-08-13T00:00:00.000000,1238307.97,797972.46,440335.51,7703609713.62,4297205602.96
2078-08-14T00:00:00.000000,1238307.97,778454.36,459853.61,7704081854.38,2890447860.0
2078-08-15T00:00:00.000000,1238307.97,771133.28,467174.69,7704549086.46,3158219015.19
2078-08-16T00:00:00.000000,1238307.97,787164.6,451143.37,7705016101.47,2617938156.14
2078-08-17T00:00:00.000000,1238307.97,716719.24,521588.73,7705524330.52,4117411787.76
2078-08-18T00:00:00.000000,1238307.97,798242.49,440065.49,7705966646.84,2677463715.61
2078-08-19T00:00:00.000000,1238307.97,683398.27,554909.7,7706521796.7,4458781771.24
2078-08-20T00:00:00.000000,1238307.97,703027.25,535280.73,7707047069.69,2464743144.26
2078-08-21T00:00:00.000000,1238307.97,785055.53,453252.44,7707535192.84,2708417624.95
2078-08-22T00:00:00.000000,1238307.97,782430.45,455877.53,7707953771.05,2600794690.52
2078-08-23T00:00:00.000000,1238307.97,715112.01,523195.96,7708470752.51,4272569014.56
2078-08-24T00:00:00.000000,1238307.97,776319.46,461988.52,7708948015.0,3684369389.53
2078-08-25T00:00:00.000000,1238307.97,761041.74,477266.24,7709428443.27,2927226903.08
2078-08-26T00:00:00.000000,1238307.97,737706.4,500601.58,7709937791.89,2338538230.22
2078-08-27T00:00:00.000000,1238307.97,748784.61,489523.36,7710416803.14,3369685871.92
2078-08-28T00:00:00.000000,1238307.97,807286.66,431021.31,7710842267.78,2560379419.03
2078-08-29T00:00:00.000000,1238307.97,704391.61,533916.37,7711369138.19,3706155871.8
2078-08-30T00:00:00.000000,1238307.97,728223.71,510084.26,7711900576.19,4253663227.25
2078-08-31T00:00:00.000000,1238307.97,704142.85,534165.13,7712436219.19,2615216025.93
2078-09-01T00:00:00.000000,1238307.97,749409.46,488898.51,7712913529.66,3354151183.73
2078-09-02T00:00:00.000000,1238307.97,857661.89,380646.08,7713293623.85,4161282531.13
2078-09-03T00:00:00.000000,1238307.97,699829.28,538478.7,7713837803.82,2469933696.97
2078-09-04T00:00:00.000000,1238307.97,723913.19,514394.79,7714339538.72,4288520114.54
2078-09-05T00:00:00.000000,1238307.97,795575.56,442732.41,7714793052.14,2364582746.63
2078-09-06T00:00:00.000000,1238307.97,683223.12,555084.86,7715339284.94,2810952478.69
2078-09-07T00:00:00.000000,1238307.97,799208.21,439099.76,7715787291.7,3032024722.7
2078-09-08T00:00:00.000000,1238307.97,738847.31,499460.66,7716291056.28,2686077545.61
2078-09-09T00:00:00.000000,1238307.97,730718.95,507589.02,7716802767.96,4099233925.33
2078-09-10T00:00:00.000000,1238307.97,739039.95,499268.02,7717288803.83,4538539610.95
2078-09-11T00:00:00.000000,1238307.97,694836.53,543471.44,7717823224.4,3272280996.6
2078-09-12T00:00:00.000000,1238307.97,735014.62,503293.36,7718361354.17,4627416687.38
2078-09-13T00:00:00.000000,1238307.97,726117.24,512190.73,7718840894.28,3113328383.42
2078-09-14T00:00:00.000000,1238307.97,718500.75,519807.22,7719378728.86,4205794990.22
2078-09-15T00:00:00.000000,1238307.97,693368.34,544939.64,7719919248.19,4489915051.34
2078-09-16T00:00:00.000000,1238307.97,788408.74,449899.24,7720381973.93,2884463074.2
2078-09-17T00:00:00.000000,1238307.97,683888.78,554419.2,7720924909.97,4506278126.99
2078-09-18T00:00:00.000000,1238307.97,721687.52,516620.45,7721430459.43,4484657680.04
2078-09-19T00:00:00.000000,1238307.97,795186.37,443121.6,7721866487.36,3592269740.45
2078-09-20T00:00:00.000000,1142084.77,672562.25,469522.52,7722342341.6,2497203379.73
2078-09-21T00:00:00.000000,1142084.77,786635.9,355448.87,7722716181.5,3562091223.08
2078-09-22T00:00:00.000000,1142084.77,777773.42,364311.36,7723069193.64,3191910458.17
2078-09-23T00:00:00.000000,1142084.77,750766.94,391317.84,7723467254.97,4147473287.99
2078-09-24T00:00:00.000000,1142084.77,663812.02,478272.75,7723957922.07,3745591917.73
2078-09-25T00:00:00.000000,1142084.77,734299.9,407784.87,7724350324.7,2707731859.95
2078-09-26T00:00:00.000000,1142084.77,661251.53,480833.24,7724829424.12,2772459923.87
2078-09-27T00:00:00.000000,1142084.77,686789.23,455295.54,7725299061.94,3704203227.8
2078-09-28T00:00:00.000000,1142084.77,707628.25,434456.52,7725715423.82,4220883489.12
2078-09-29T00:00:00.000000,1142084.77,770057.03,372027.74,7726100147.81,4043758414.62
2078-09-30T00:00:00.000000,1142084.77,637951.34,504133.43,7726589453.47,3674616576.83
2078-10-01T00:00:00.000000,1142084.77,742646.94,399437.83,7727001667.43,2537560125.8
2078-10-02T00:00:00.000000,1142084.77,733301.62,408783.15,7727389100.88,3329549067.37
2078-10-03T00:00:00.000000,1142084.77,731511.9,410572.87,7727810010.75,3970562938.28
2078-10-04T00:00:00.000000,1142084.77,766759.67,375325.1,7728191102.99,3406406914.88
2078-10-05T00:00:00.000000,1142084.77,637236.72,504848.05,7728711240.43,3477114877.01
2078-10-06T00:00:00.000000,1142084.77,750978.46,391106.31,7729081208.44,2770688868.18
2078-10-07T00:00:00.000000,1142084.77,785304.73,356780.04,7729422801.35,4475370613.61
2078-10-08T00:00:00.000000,1142084.77,751790.98,390293.79,7729829034.86,3227697195.5
2078-10-09T00:00:00.000000,1142084.77,754830.22,387254.55,7730205640.3,2995234535.37
2078-10-10T00:00:00.000000,1142084.77,708701.99,433382.78,7730642657.39,4149284645.66
2078-10-11T00:00:00.000000,1142084.77,641326.64,500758.14,7731170321.22,3173622706.97
2078-10-12T00:00:00.000000,1142084.77,708555.98,433528.8,7731587059.18,4569263279.83
2078-10-13T00:00:00.000000,1142084.77,692132.51,449952.26,7732035870.54,2365663464.82
2078-10-14T00:00:00.000000,1142084.77,673010.46,469074.31,7732520058.14,4597039442.14
2078-10-15T00:00:00.000000,1142084.77,742238.47,399846.3,7732904008.16,2415134435.47
2078-10-16T00:00:00.000000,1142084.77,697373.03,444711.75,7733347790.47,3315778661.67
2078-10-17T00:00:00.000000,1142084.77,665319.11,476765.67,7733826028.78,3838784113.81
2078-10-18T00:00:00.000000,1142084.77,794310.52,347774.25,7734185069.84,3547963956.49
2078-10-19T00:00:00.000000,1142084.77,703012.02,439072.75,7734622233.99,2970076056.98
2078-10-20T00:00:00.000000,1142084.77,648660.35,493424.43,7735116228.15,2420319298.87
2078-10-21T00:00:00.000000,1142084.77,734702.26,407382.51,7735509011.82,2388710144.18
2078-10-22T00:00:00.000000,1142084.77,786395.27,355689.5,7735872696.03,3192598300.04
2078-10-23T00:00:00.000000,1142084.77,731992.22,410092.55,7736273770.01,3330060740.22
2078-10-24T00:00:00.000000,1142084.77,796343.89,345740.88,7736617022.5,4508465842.8
2078-10-25T00:00:00.000000,1142084.77,660302.61,481782.16,7737109789.06,4550120356.63
2078-10-26T00:00:00.000000,1142084.77,764942.24,377142.53,7737478122.19,3756900124.47
2078-10-27T00:00:00.000000,1142084.77,769867.4,372217.37,7737865366.28,3695781279.09
2078-10-28T00:00:00.000000,1142084.77,691957.97,450126.8,7738315579.66,4336740094.97
2078-10-29T00:00:00.000000,1142084.77,781810.78,360273.99,7738667405.21,4358555126.27
2078-10-30T00:00:00.000000,1142084.77,640608.76,501476.01,7739168208.32,4071419165.44
2078-10-31T00:00:00.000000,1142084.77,720107.18,421977.59,7739612085.08,3149729539.88
2078-11-01T00:00:00.000000,1142084.77,742029.08,400055.69,7740004396.64,3000560064.94
2078-11-02T00:00:00.000000,1142084.77,776911.26,365173.51,7740368145.22,3746762439.15
2078-11-03T00:00:00.000000,1142084.77,791672.7,350412.08,7740713723.73,4451407725.52
2078-11-04T00:00:00.000000,1142084.77,660805.55,481279.22,7741189960.65,3058508978.58
2078-11-05T00:00:00.000000,1142084.77,657950.26,484134.51,7741675653.22,3245807649.35
2078-11-06T00:00:00.000000,1142084.77,726124.89,415959.88,7742088760.88,4506869443.54
2078-11-07T00:00:00.000000,1142084.77,733194.23,408890.54,7742495662.59,3380817164.7
2078-11-08T00:00:00.000000,1142084.77,750879.89,391204.88,7742875938.73,4546535602.03
2078-11-09T00:00:00.000000,1142084.77,698231.29,443853.48,7743327893.38,4457186603.97
2078-11-10T00:00:00.000000,1142084.77,658469.62,483615.15,7743800220.69,4374765102.87
2078-11-11T00:00:00.000000,1142084.77,670608.67,471476.11,7744289549.76,3459404223.84
2078-11-12T00:00:00.000000,1142084.77,666225.36,475859.41,7744741328.42,4521264437.89
2078-11-13T00:00:00.000000,1142084.77,781849.34,360235.43,7745125063.18,3749357335.58
2078-11-14T00:00:00.000000,1142084.77,629549.71,512535.06,7745631228.66,3875096451.48
2078-11-15T00:00:00.000000,1142084.77,781722.93,360361.84,7746006711.09,2766026474.97
2078-11-16T00:00:00.000000,1142084.77,719234.02,422850.75,7746421755.19,2422525300.25
2078-11-17T00:00:00.000000,1142084.77,676760.89,465323.88,7746879758.46,3471367655.07
2078-11-18T00:00:00.000000,1142084.77,779864.43,362220.34,7747249565.86,3371434616.54
2078-11-19T00:00:00.000000,1142084.77,669304.98,472779.79,7747732752.05,2992852645.16
2078-11-20T00:00:00.000000,1142084.77,769563.45,372521.32,7748086238.11,4202475255.96
2078-11-21T00:00:00.000000,1142084.77,748899.98,393184.79,7748481130.77,2713189639.89
2078-11-22T00:00:00.000000,1142084.77,635435.86,506648.91,7748988314.68,4221375886.01
2078-11-23T00:00:00.000000,1142084.77,720683.2,421401.57,7749427210.51,4637183851.75
2078-11-24T00:00:00.000000,1142084.77,679241.12,462843.65,7749880899.38,3571763552.24
2078-11-25T00:00:00.000000,1142084.77,748671.0,393413.77,7750269511.06,3481142719.9
2078-11-26T00:00:00.000000,1142084.77,738759.91,403324.86,7750656109.72,4264423878.24
2078-11-27T00:00:00.000000,1142084.77,733450.95,408633.82,7751086256.3,2732662977.39
2078-11-28T00:00:00.000000,1142084.77,637984.46,504100.31,7751599776.37,2632404471.2
2078-11-29T00:00:00.000000,1142084.77,644948.53,497136.24,7752101435.83,3982317599.96
2078-11-30T00:00:00.000000,1142084.77,660665.86,481418.91,7752561193.02,4459111619.31
2078-12-01T00:00:00.000000,1142084.77,630537.17,511547.6,7753069452.77,2360124058.17
2078-12-02T00:00:00.000000,1142084.77,663527.82,478556.95,7753540212.99,4040906146.02
2078-12-03T00:00:00.000000,1142084.77,733031.72,409053.05,7753940697.25,2636961226.47
2078-12-04T00:00:00.000000,1142084.77,656751.64,485333.13,7754457783.88,2476582289.1
2078-12-05T00:00:00.000000,1142084.77,770324.69,371760.09,7754808646.49,3792071741.47
2078-12-06T00:00:00.000000,1142084.77,740319.2,401765.57,7755237478.61,4496431202.17
2078-12-07T00:00:00.000000,1142084.77,751600.56,390484.21,7755612537.92,3206634651.4
2078-12-08T00:00:00.000000,1142084.77,636300.61,505784.16,7756099998.24,3236129830.23
2078-12-09T00:00:00.000000,1142084.77,772929.82,369154.95,7756494012.02,4619534691.48
2078-12-10T00:00:00.000000,1142084.77,756692.59,385392.19,7756874266.87,3791250283.53
2078-12-11T00:00:00.000000,1142084.77,735740.47,406344.3,7757285229.49,4411018140.16
2078-12-12T00:00:00.000000,1142084.77,789715.55,352369.23,7757635773.86,3118528407.39
2078-12-13T00:00:00.000000,1142084.77,663648.74,478436.03,7758129045.34,4005171738.79
2078-12-14T00:00:00.000000,1142084.77,758904.85,383179.92,7758495137.9,4411593412.94
2078-12-15T00:00:00.000000,1142084.77,658342.17,483742.6,7758977460.09,4084406531.7
2078-12-16T00:00:00.000000,1142084.77,660874.82,481209.95,7759473450.13,2367748644.32
2078-12-17T00:00:00.000000,1142084.77,794514.88,347569.9,7759814933.46,2786837806.64
2078-12-18T00:00:00.000000,1142084.77,788342.26,353742.52,7760170532.08,3420553218.62
2078-12-19T00:00:00.000000,986244.78,572132.56,414112.23,7760568710.68,4558759328.7
2078-12-20T00:00:00.000000,986244.78,612808.62,373436.16,7760955242.12,2670339738.09
2078-12-21T00:00:00.000000,986244.78,612689.72,373555.07,7761312889.52,4063393194.61
2078-12-22T00:00:00.000000,986244.78,609751.17,376493.61,7761704497.68,4626804684.35
2078-12-23T00:00:00.000000,986244.78,595184.75,391060.04,7762092292.0,4309699213.32
2078-12-24T00:00:00.000000,986244.78,657950.82,328293.96,7762431946.87,2753942608.63
2078-12-25T00:00:00.000000,986244.78,575640.71,410604.07,7762832860.75,4592493099.53
2078-12-26T00:00:00.000000,986244.78,615610.54,370634.24,7763204204.24,3209534884.03
2078-12-27T00:00:00.000000,986244.78,642299.6,343945.18,7763533072.0,3008761664.39
2078-12-28T00:00:00.000000,986244.78,594657.23,391587.56,7763935590.82,2725763829.1
2078-12-29T00:00:00.000000,986244.78,675275.0,310969.79,7764254202.93,3797195429.41
2078-12-30T00:00:00.000000,986244.78,608820.12,377424.66,7764630977.23,3727399346.23
2078-12-31T00:00:00.000000,986244.78,622845.42,363399.36,7764968731.84,2938851333.9
2079-01-01T00:00:00.000000,986244.78,576557.19,409687.59,7765390830.26,3859557060.57
2079-01-02T00:00:00.000000,986244.78,663205.95,323038.83,7765715871.1,3176289567.51
2079-01-03T00:00:00.000000,986244.78,688008.03,298236.76,7765998418.21,4196155325.97
2079-01-04T00:00:00.000000,986244.78,560054.3,426190.49,7766475873.98,2513795911.38
2079-01-05T00:00:00.000000,986244.78,599886.82,386357.96,7766811384.74,3934460753.86
2079-01-06T00:00:00.000000,986244.78,674738.11,311506.67,7767150624.25,3546383852.11
2079-01-07T00:00:00.000000,986244.78,619146.22,367098.56,7767496194.65,2826450312.01
2079-01-08T00:00:00.000000,986244.78,681138.38,305106.41,7767800839.42,2757716545.47
2079-01-09T00:00:00.000000,986244.78,565973.46,420271.32,7768211363.67,2802153752.89
2079-01-10T00:00:00.000000,986244.78,584260.11,401984.67,7768629055.38,4048387525.09
2079-01-11T00:00:00.000000,986244.78,630724.16,355520.63,7768980510.57,4353748747.12
2079-01-12T00:00:00.000000,986244.78,565160.88,421083.9,7769405980.23,3367825880.01
2079-01-13T00:00:00.000000,986244.78,668580.12,317664.66,7769724252.99,2823068351.78
2079-01-14T00:00:00.000000,986244.78,662399.18,323845.6,7770050731.53,3753095811.81
2079-01-15T00:00:00.000000,986244.78,608163.24,378081.54,7770419358.03,3921244239.57
2079-01-16T00:00:00.000000,986244.78,582473.99,403770.8,7770827574.64,3404998806.46
2079-01-17T00:00:00.000000,986244.78,647622.31,338622.48,7771188818.27,4651683987.94
2079-01-18T00:00:00.000000,986244.78,579965.72,406279.06,7771566861.21,2567267278.6
2079-01-19T00:00:00.000000,986244.78,641473.6,344771.18,7771922255.83,4016142725.44
2079-01-20T00:00:00.000000,986244.78,580075.56,406169.23,7772326435.87,4091248238.08
2079-01-21T00:00:00.000000,986244.78,631930.05,354314.73,7772662171.34,3333410991.02
2079-01-22T00:00:00.000000,986244.78,656104.13,330140.65,7773012977.97,2969564788.09
2079-01-23T00:00:00.000000,986244.78,621306.78,364938.0,7773378085.85,4353544431.24
2079-01-24T00:00:00.000000,986244.78,579166.76,407078.03,7773788055.2,4391299298.57
2079-01-25T00:00:00.000000,986244.78,583188.56,403056.23,7774177832.0,3912800545.0
2079-01-26T00:00:00.000000,986244.78,669327.06,316917.72,7774510905.01,2626074525.44
2079-01-27T00:00:00.000000,986244.78,683657.45,302587.33,7774809160.65,3948411433.3
2079-01-28T00:00:00.000000,986244.78,641831.01,344413.77,7775157054.73,4249001150.66
2079-01-29T00:00:00.000000,986244.78,553825.19,432419.59,7775569271.32,4658683942.7
2079-01-30T00:00:00.000000,986244.78,617101.39,369143.4,7775954927.14,3939943001.26
2079-01-31T00:00:00.000000,986244.78,685801.18,300443.6,7776261964.66,3620310376.82
2079-02-01T00:00:00.000000,986244.78,690325.25,295919.53,7776542092.64,3470803242.89
2079-02-02T00:00:00.000000,986244.78,587498.2,398746.58,7776939234.33,3560966624.07
2079-02-03T00:00:00.000000,986244.78,570652.89,415591.89,7777370244.52,4038145808.26
2079-02-04T00:00:00.000000,986244.78,685542.52,300702.27,7777664289.7,2621010812.11
2079-02-05T00:00:00.000000,986244.78,543073.44,443171.35,7778113851.47,3739445860.01
2079-02-06T00:00:00.000000,986244.78,585149.06,401095.73,7778507931.21,3431813295.73
2079-02-07T00:00:00.000000,986244.78,551248.47,434996.32,7778942940.69,3149530801.97
2079-02-08T00:00:00.000000,986244.78,547433.48,438811.31,7779401488.03,3094359682.73
2079-02-09T00:00:00.000000,986244.78,661034.9,325209.88,7779716058.95,4302681119.89
