timestamp,open,high,low,close,volume
2025-01-15T23:09:00.000000,107.1644,107.3886,106.8826,107.1602,7106
2025-01-15T23:10:00.000000,107.2361,107.2726,106.9771,107.1309,69236
2025-01-15T23:11:00.000000,107.1542,107.3059,106.7589,107.198,17082
2025-01-15T23:12:00.000000,107.2138,107.2572,106.9899,107.2156,60886
2025-01-15T23:13:00.000000,107.3875,107.6348,106.9363,107.3475,8850
2025-01-15T23:14:00.000000,107.3887,107.5208,107.2693,107.4229,11239
2025-01-15T23:15:00.000000,107.4209,107.7127,107.3468,107.5165,17279
2025-01-15T23:16:00.000000,107.1729,107.469,106.997,107.4343,41647
2025-01-15T23:17:00.000000,107.6291,107.6741,107.2729,107.3791,32310
2025-01-15T23:18:00.000000,107.3334,107.6086,107.2386,107.3295,22079
2025-01-15T23:19:00.000000,107.4667,107.7795,106.6572,107.4202,29910
2025-01-15T23:20:00.000000,107.3655,107.3669,107.2813,107.354,47378
2025-01-15T23:21:00.000000,107.1974,107.4396,106.4519,107.2898,12791
2025-01-15T23:22:00.000000,107.1633,108.1458,106.987,107.2131,34853
2025-01-15T23:23:00.000000,107.3827,107.873,106.9226,107.4016,32965
2025-01-15T23:24:00.000000,107.5531,107.6843,107.1848,107.3919,26358
2025-01-15T23:25:00.000000,107.4927,107.5294,107.0048,107.4282,3002
2025-01-15T23:26:00.000000,107.2838,107.6809,107.2157,107.3501,5100
2025-01-15T23:27:00.000000,107.3525,107.5064,107.3432,107.4159,12311
2025-01-15T23:28:00.000000,107.4103,107.6722,107.2635,107.2944,126360
2025-01-15T23:29:00.000000,107.1332,107.4884,106.6042,107.2275,5421
2025-01-15T23:30:00.000000,107.2711,107.4078,107.0964,107.1775,6681
2025-01-15T23:31:00.000000,107.1918,107.5431,106.7296,107.1925,223266
2025-01-15T23:32:00.000000,107.1322,107.2077,107.0975,107.1383,43535
2025-01-15T23:33:00.000000,107.1108,107.5119,106.7607,107.2425,12534
2025-01-15T23:34:00.000000,107.3605,108.095,106.6902,107.277,17413
2025-01-15T23:35:00.000000,107.3447,107.4538,107.1799,107.2299,20381
2025-01-15T23:36:00.000000,107.0485,107.7393,106.9895,107.2982,8634
2025-01-15T23:37:00.000000,107.4678,108.1196,107.0435,107.2713,6604
2025-01-15T23:38:00.000000,107.2261,107.8189,106.6822,107.2309,41768
2025-01-15T23:39:00.000000,107.4273,108.2669,106.6939,107.2922,58666
2025-01-15T23:40:00.000000,107.1644,107.2975,107.0494,107.1245,129619
2025-01-15T23:41:00.000000,107.3434,107.3645,106.9647,107.1748,95609
2025-01-15T23:42:00.000000,107.4288,107.6426,106.7296,107.1261,15413
2025-01-15T23:43:00.000000,107.1051,107.8866,106.698,107.0773,20877
2025-01-15T23:44:00.000000,107.3802,107.6062,107.0934,107.2111,19899
2025-01-15T23:45:00.000000,107.2133,107.2296,107.0466,107.1749,15127
2025-01-15T23:46:00.000000,107.331,107.7068,106.5963,107.2403,9471
2025-01-15T23:47:00.000000,107.0849,107.7286,107.0702,107.2594,27367
2025-01-15T23:48:00.000000,107.3114,107.7758,107.1683,107.2856,49683
2025-01-15T23:49:00.000000,107.2656,107.4179,107.2112,107.2685,8408
2025-01-15T23:50:00.000000,107.211,107.8608,107.006,107.2479,7065
2025-01-15T23:51:00.000000,107.3613,107.8166,107.2751,107.3525,8008
2025-01-15T23:52:00.000000,107.4413,107.8949,106.9906,107.4163,19114
2025-01-15T23:53:00.000000,107.351,107.4791,107.236,107.3821,28833
2025-01-15T23:54:00.000000,107.3597,107.8955,106.5609,107.3105,28209
2025-01-15T23:55:00.000000,107.2099,107.9046,107.0667,107.2705,23836
2025-01-15T23:56:00.000000,107.1034,107.5045,107.0044,107.3377,52088
2025-01-15T23:57:00.000000,107.2974,107.6264,106.821,107.4185,18083
2025-01-15T23:58:00.000000,107.0171,107.9324,106.5109,107.4566,18690
2025-01-15T23:59:00.000000,107.2573,107.7909,107.239,107.3458,73750
2025-01-16T00:00:00.000000,107.4957,107.5808,107.2758,107.3975,18719
2025-01-16T00:01:00.000000,107.5383,107.6215,107.2292,107.4869,25541
2025-01-16T00:02:00.000000,107.5393,108.2073,106.866,107.4988,184703
2025-01-16T00:03:00.000000,107.7644,108.7221,107.4881,107.6347,4909
2025-01-16T00:04:00.000000,107.4277,108.2225,106.5353,107.5441,19344
2025-01-16T00:05:00.000000,107.5483,107.608,107.0008,107.5911,18899
2025-01-16T00:06:00.000000,107.6494,107.7257,107.4994,107.5211,23312
2025-01-16T00:07:00.000000,107.5215,107.8489,107.2672,107.5938,39776
2025-01-16T00:08:00.000000,107.7641,107.8605,107.5534,107.6359,31224
2025-01-16T00:09:00.000000,107.8003,108.5982,107.2956,107.7597,23183
2025-01-16T00:10:00.000000,107.7731,107.8533,107.7085,107.7941,44813
2025-01-16T00:11:00.000000,107.7737,108.5099,107.0237,107.7663,25081
2025-01-16T00:12:00.000000,107.7136,108.0743,107.5154,107.7326,56764
2025-01-16T00:13:00.000000,107.6853,108.0783,107.064,107.7155,53636
2025-01-16T00:14:00.000000,107.6405,107.7085,106.905,107.6804,38975
2025-01-16T00:15:00.000000,107.8221,108.0593,107.6067,107.773,38710
2025-01-16T00:16:00.000000,107.9619,108.0489,107.4593,107.8608,27568
2025-01-16T00:17:00.000000,107.7413,107.8548,107.5414,107.7579,26086
2025-01-16T00:18:00.000000,107.8028,108.3168,107.0011,107.7606,12562
2025-01-16T00:19:00.000000,107.7575,108.3615,106.9069,107.7649,48762
2025-01-16T00:20:00.000000,107.7947,107.886,107.6682,107.7112,12180
2025-01-16T00:21:00.000000,107.6887,107.8222,107.3497,107.7414,30574
2025-01-16T00:22:00.000000,107.7771,107.9795,107.5641,107.8419,14334
2025-01-16T00:23:00.000000,108.0185,108.1176,107.7941,107.9033,6450
2025-01-16T00:24:00.000000,108.0739,108.4171,107.7217,107.9961,12116
2025-01-16T00:25:00.000000,108.0215,108.0755,107.8332,107.9466,26312
2025-01-16T00:26:00.000000,108.0489,108.0594,107.8128,107.9492,11445
2025-01-16T00:27:00.000000,107.8488,108.9155,107.418,107.8965,69107
2025-01-16T00:28:00.000000,107.9789,108.4552,107.8041,107.913,38508
2025-01-16T00:29:00.000000,108.0816,108.1849,107.8461,107.9357,43052
2025-01-16T00:30:00.000000,108.2458,109.1504,107.6479,108.0019,9835
2025-01-16T00:31:00.000000,108.1551,108.5277,108.0032,108.0924,50794
2025-01-16T00:32:00.000000,108.1498,108.2103,107.9656,108.14,21707
2025-01-16T00:33:00.000000,108.1252,108.7702,107.7158,108.0807,2215
2025-01-16T00:34:00.000000,107.9029,108.2596,107.5334,107.9875,18260
2025-01-16T00:35:00.000000,108.0244,108.6449,107.3495,108.0234,4844
2025-01-16T00:36:00.000000,107.9747,108.6055,107.1825,108.1269,9254
2025-01-16T00:37:00.000000,107.9713,108.2321,107.7829,108.1252,92509
2025-01-16T00:38:00.000000,108.1574,108.6224,107.9333,108.0199,33893
2025-01-16T00:39:00.000000,108.0382,108.5645,107.5488,108.1637,8724
2025-01-16T00:40:00.000000,108.0793,108.3958,107.8634,108.1975,31710
2025-01-16T00:41:00.000000,108.2219,108.5007,107.6796,108.2094,44559
2025-01-16T00:42:00.000000,108.2564,108.4042,108.0141,108.1288,3181
2025-01-16T00:43:00.000000,108.0618,108.2212,107.9999,108.13,431982
2025-01-16T00:44:00.000000,108.0101,108.6181,107.7199,108.1774,182462
2025-01-16T00:45:00.000000,108.2463,108.6524,108.2109,108.2121,9731
2025-01-16T00:46:00.000000,108.3917,108.4315,108.1093,108.1653,18698
2025-01-16T00:47:00.000000,107.9602,108.5547,107.1108,108.1613,40733
2025-01-16T00:48:00.000000,107.906,108.1719,107.4883,108.1189,35145
2025-01-16T00:49:00.000000,108.1981,108.6143,107.4279,108.2338,73626
2025-01-16T00:50:00.000000,108.542,108.8693,108.2097,108.2956,546673
2025-01-16T00:51:00.000000,108.1305,108.8186,107.5527,108.2594,24474
2025-01-16T00:52:00.000000,108.0766,108.4424,107.9565,108.1788,4618
2025-01-16T00:53:00.000000,108.2666,108.7922,107.8833,108.198,68748
2025-01-16T00:54:00.000000,108.291,108.6107,107.9551,108.164,36835
2025-01-16T00:55:00.000000,108.1216,108.2615,108.0394,108.1352,4405
2025-01-16T00:56:00.000000,108.3291,108.3588,108.0389,108.0569,1619
2025-01-16T00:57:00.000000,108.057,108.1642,107.823,107.9873,25202
2025-01-16T00:58:00.000000,107.893,108.0845,107.7672,107.9985,24464
2025-01-16T00:59:00.000000,108.0126,108.3815,107.7162,107.9801,17694
2025-01-16T01:00:00.000000,108.0937,108.5067,107.7718,108.1523,39488
2025-01-16T01:01:00.000000,108.2529,108.3037,108.1578,108.1933,45289
2025-01-16T01:02:00.000000,108.1476,108.2817,108.0298,108.1139,18633
2025-01-16T01:03:00.000000,108.0306,108.2031,107.9515,108.0081,43408
2025-01-16T01:04:00.000000,107.8578,108.2674,106.9297,108.0355,49629
2025-01-16T01:05:00.000000,108.1682,108.439,107.9372,108.0082,30711
2025-01-16T01:06:00.000000,108.1751,108.4298,108.0561,108.1,10777
2025-01-16T01:07:00.000000,107.9466,108.5301,107.8294,108.1195,17800
2025-01-16T01:08:00.000000,108.1591,108.2411,107.1543,107.9829,18457
2025-01-16T01:09:00.000000,107.9093,108.0199,107.5106,107.9127,13624
2025-01-16T01:10:00.000000,107.6614,108.3047,107.3928,107.8663,14562
2025-01-16T01:11:00.000000,107.9914,108.1419,107.5917,107.8967,1906
2025-01-16T01:12:00.000000,108.0674,108.6979,107.4333,107.8243,379773
2025-01-16T01:13:00.000000,107.862,108.6048,107.4145,107.8349,29510
2025-01-16T01:14:00.000000,107.9111,108.1563,107.6021,107.743,12985
2025-01-16T01:15:00.000000,107.7518,108.3164,106.7423,107.7435,3363
2025-01-16T01:16:00.000000,107.6651,108.1522,106.9805,107.7689,14744
2025-01-16T01:17:00.000000,108.0569,108.1766,107.2392,107.8695,14535
2025-01-16T01:18:00.000000,107.8853,108.4031,107.827,107.8864,48250
2025-01-16T01:19:00.000000,107.8011,108.3665,107.4397,107.8303,7337
2025-01-16T01:20:00.000000,107.8803,108.7327,107.8247,107.9331,20483
2025-01-16T01:21:00.000000,107.9979,108.1362,107.8844,107.9205,17133
2025-01-16T01:22:00.000000,108.0381,108.1796,107.3743,107.9738,39601
2025-01-16T01:23:00.000000,107.9594,108.1472,107.4438,107.9316,3448
2025-01-16T01:24:00.000000,108.0412,108.7277,107.175,107.9379,9259
2025-01-16T01:25:00.000000,107.894,108.173,107.651,107.8828,39658
2025-01-16T01:26:00.000000,107.814,107.9089,107.7525,107.905,6987
2025-01-16T01:27:00.000000,107.8913,108.635,107.6767,107.9604,64757
2025-01-16T01:28:00.000000,107.991,108.211,107.0695,107.9263,46582
2025-01-16T01:29:00.000000,107.8606,107.9875,107.7486,107.8884,12168
2025-01-16T01:30:00.000000,107.8389,107.9333,107.448,107.913,14668
2025-01-16T01:31:00.000000,107.8666,107.9848,107.7679,107.8563,8500
2025-01-16T01:32:00.000000,107.9013,107.9934,107.7146,107.7519,9416
2025-01-16T01:33:00.000000,107.5973,107.9009,107.4912,107.7762,21665
2025-01-16T01:34:00.000000,107.9366,107.9787,107.5892,107.7689,25122
2025-01-16T01:35:00.000000,107.6085,108.2068,107.1047,107.76,70291
2025-01-16T01:36:00.000000,107.7682,107.8265,107.712,107.7959,4745
2025-01-16T01:37:00.000000,107.9552,108.0447,106.9722,107.8414,67565
2025-01-16T01:38:00.000000,107.8614,108.4223,107.4498,107.8303,33518
2025-01-16T01:39:00.000000,107.6772,108.1653,107.5552,107.7532,21583
2025-01-16T01:40:00.000000,107.7446,107.7836,107.6373,107.7093,18079
2025-01-16T01:41:00.000000,107.7093,107.9411,107.368,107.7495,48888
2025-01-16T01:42:00.000000,107.7908,107.8795,107.1187,107.7589,263158
2025-01-16T01:43:00.000000,107.8133,107.8329,107.1423,107.7212,59788
2025-01-16T01:44:00.000000,107.6919,108.1156,107.5131,107.6673,27058
2025-01-16T01:45:00.000000,107.6576,108.0193,107.3193,107.7098,8421
2025-01-16T01:46:00.000000,107.5375,107.7709,107.2477,107.6946,23131
2025-01-16T01:47:00.000000,107.7305,107.7983,107.566,107.7464,27833
2025-01-16T01:48:00.000000,107.936,108.0811,107.7138,107.8069,30108
2025-01-16T01:49:00.000000,107.8629,108.0823,107.6836,107.7854,94403
2025-01-16T01:50:00.000000,107.8699,108.171,107.2348,107.8507,110079
2025-01-16T01:51:00.000000,108.0062,108.8742,107.6789,107.8603,46120
2025-01-16T01:52:00.000000,107.9134,108.372,107.729,107.8788,15905
2025-01-16T01:53:00.000000,107.5707,107.7884,106.9423,107.7283,3479
2025-01-16T01:54:00.000000,107.6006,107.877,107.3431,107.6616,30472
2025-01-16T01:55:00.000000,107.5968,107.8412,107.4026,107.5987,56640
2025-01-16T01:56:00.000000,107.6928,107.9954,107.2475,107.5768,27111
2025-01-16T01:57:00.000000,107.5025,107.8088,107.26,107.5847,41289
2025-01-16T01:58:00.000000,107.5625,108.2395,107.5241,107.5954,10021
2025-01-16T01:59:00.000000,107.6102,107.8744,107.0483,107.6151,52932
2025-01-16T02:00:00.000000,107.6235,107.7468,107.2013,107.5681,99630
2025-01-16T02:01:00.000000,107.5885,107.8678,107.5491,107.6156,35872
2025-01-16T02:02:00.000000,107.6683,108.2392,107.6069,107.7399,5672
2025-01-16T02:03:00.000000,107.7932,108.0787,107.2045,107.7156,8201
2025-01-16T02:04:00.000000,107.8041,108.1692,106.8202,107.6701,18231
2025-01-16T02:05:00.000000,107.6907,107.9188,107.5809,107.623,16765
2025-01-16T02:06:00.000000,107.6947,108.2649,107.0035,107.6289,2369
2025-01-16T02:07:00.000000,107.675,107.9943,107.4591,107.5929,25269
2025-01-16T02:08:00.000000,107.624,108.2358,107.4544,107.4742,100875
2025-01-16T02:09:00.000000,107.3328,107.3869,107.117,107.3744,53994
2025-01-16T02:10:00.000000,107.7227,107.7433,107.3329,107.4443,50058
2025-01-16T02:11:00.000000,107.586,107.9975,106.9742,107.5323,47705
2025-01-16T02:12:00.000000,107.5787,107.7184,107.4263,107.6421,25255
2025-01-16T02:13:00.000000,107.7583,108.4752,107.5557,107.6577,54216
2025-01-16T02:14:00.000000,107.6616,107.8322,107.4717,107.5897,10862
2025-01-16T02:15:00.000000,107.5572,107.9039,107.2902,107.5597,49827
2025-01-16T02:16:00.000000,107.5667,107.6458,107.3132,107.4574,60661
2025-01-16T02:17:00.000000,107.4302,108.4223,107.0806,107.3526,36115
2025-01-16T02:18:00.000000,107.2628,107.408,107.1657,107.3701,14251
2025-01-16T02:19:00.000000,107.4419,107.9134,107.2627,107.4071,11763
2025-01-16T02:20:00.000000,107.4782,107.614,107.3899,107.5414,10293
2025-01-16T02:21:00.000000,107.4575,107.5372,107.3478,107.5357,13662
2025-01-16T02:22:00.000000,107.2645,108.117,106.7637,107.4426,5646
2025-01-16T02:23:00.000000,107.3762,107.7902,106.8971,107.4343,5696
2025-01-16T02:24:00.000000,107.3598,107.8175,107.3283,107.415,34914
2025-01-16T02:25:00.000000,107.4195,107.5079,107.174,107.3814,21289
2025-01-16T02:26:00.000000,107.4289,107.5457,107.2837,107.405,6158
2025-01-16T02:27:00.000000,107.2683,107.4113,106.8957,107.3218,6522
2025-01-16T02:28:00.000000,107.4722,107.6046,107.2582,107.3308,65860
2025-01-16T02:29:00.000000,107.2532,107.526,107.0786,107.3754,2387
2025-01-16T02:30:00.000000,107.4474,107.8074,107.1901,107.4728,8402
2025-01-16T02:31:00.000000,107.4447,107.768,107.315,107.4941,4196
2025-01-16T02:32:00.000000,107.5571,107.6426,107.3347,107.5657,13373
2025-01-16T02:33:00.000000,107.5039,107.8257,107.4304,107.5353,14765
2025-01-16T02:34:00.000000,107.3847,107.6754,107.1615,107.5144,19266
2025-01-16T02:35:00.000000,107.5473,107.7917,107.0401,107.6069,39080
2025-01-16T02:36:00.000000,107.3923,107.8762,106.9504,107.5129,52198
2025-01-16T02:37:00.000000,107.6664,107.8027,107.4534,107.4852,50624
2025-01-16T02:38:00.000000,107.5201,108.0205,107.2892,107.5627,43484
2025-01-16T02:39:00.000000,107.4514,107.5493,107.4414,107.5482,4734
2025-01-16T02:40:00.000000,107.7333,107.8812,107.4873,107.5287,6937
2025-01-16T02:41:00.000000,107.6493,108.0947,107.3844,107.5105,45561
2025-01-16T02:42:00.000000,107.4715,107.611,107.381,107.5186,23361
2025-01-16T02:43:00.000000,107.5122,108.0157,106.7582,107.5931,25528
2025-01-16T02:44:00.000000,107.7904,107.8671,107.3656,107.6566,275062
2025-01-16T02:45:00.000000,107.6501,107.6676,107.4935,107.6574,36824
2025-01-16T02:46:00.000000,107.6031,108.0254,107.0741,107.7325,79721
2025-01-16T02:47:00.000000,107.8746,108.1084,107.6025,107.756,23742
2025-01-16T02:48:00.000000,107.7496,107.9256,107.646,107.8152,15490
2025-01-16T02:49:00.000000,107.738,107.8251,107.4629,107.7445,333837
2025-01-16T02:50:00.000000,107.9534,108.0763,107.7935,107.8641,51691
2025-01-16T02:51:00.000000,107.901,107.9331,107.8108,107.8793,124569
2025-01-16T02:52:00.000000,107.6717,107.7112,107.4984,107.6903,29797
2025-01-16T02:53:00.000000,107.8551,108.278,107.2547,107.8044,16278
2025-01-16T02:54:00.000000,107.6973,107.8546,107.5797,107.8048,17711
2025-01-16T02:55:00.000000,107.7989,108.1929,107.337,107.7776,16116
2025-01-16T02:56:00.000000,107.6269,108.068,107.5643,107.736,10497
2025-01-16T02:57:00.000000,107.5582,108.2853,107.3745,107.7663,63548
2025-01-16T02:58:00.000000,107.6208,107.9782,107.3292,107.7053,28136
2025-01-16T02:59:00.000000,107.6384,107.755,107.5606,107.6657,52074
2025-01-16T03:00:00.000000,107.61,107.7469,107.406,107.6277,2672
2025-01-16T03:01:00.000000,107.5708,108.133,107.2376,107.6077,5133
2025-01-16T03:02:00.000000,107.3815,107.6342,107.2505,107.5724,24421
2025-01-16T03:03:00.000000,107.7677,107.7802,107.5295,107.6309,15464
2025-01-16T03:04:00.000000,107.7287,107.8285,107.6213,107.6496,9095
2025-01-16T03:05:00.000000,107.828,108.685,107.4893,107.6766,15982
2025-01-16T03:06:00.000000,107.8266,107.9198,107.713,107.7186,13661
2025-01-16T03:07:00.000000,107.7376,108.3421,107.1485,107.7122,27941
2025-01-16T03:08:00.000000,107.5914,107.8557,107.5327,107.6422,8279
2025-01-16T03:09:00.000000,107.6437,108.0324,107.4754,107.7662,27279
2025-01-16T03:10:00.000000,107.9639,108.0303,107.7513,107.8301,13369
2025-01-16T03:11:00.000000,107.8886,108.0885,107.8756,107.9411,10778
2025-01-16T03:12:00.000000,108.0946,108.9183,108.0069,108.0124,8441
2025-01-16T03:13:00.000000,107.961,108.5476,107.1986,107.9807,53335
2025-01-16T03:14:00.000000,107.7906,108.5055,107.3306,107.8191,59003
2025-01-16T03:15:00.000000,107.691,108.2657,107.2756,107.7346,7896
2025-01-16T03:16:00.000000,107.8458,108.3088,107.5689,107.7784,14537
2025-01-16T03:17:00.000000,107.8492,108.6927,106.9689,107.7715,39130
2025-01-16T03:18:00.000000,107.7362,107.9426,107.5074,107.7426,5014
2025-01-16T03:19:00.000000,107.5988,107.9296,107.3946,107.5713,83423
2025-01-16T03:20:00.000000,107.6673,108.1947,107.2135,107.5704,22791
2025-01-16T03:21:00.000000,107.2903,108.0386,107.0403,107.4962,11759
2025-01-16T03:22:00.000000,107.3629,108.1017,107.0315,107.4466,36479
2025-01-16T03:23:00.000000,107.5434,107.6755,107.3814,107.5049,51428
2025-01-16T03:24:00.000000,107.3489,108.3778,106.4697,107.4344,20405
2025-01-16T03:25:00.000000,107.4118,107.4309,106.7828,107.3704,52949
2025-01-16T03:26:00.000000,107.3385,107.7513,106.6883,107.3832,32653
2025-01-16T03:27:00.000000,107.3601,107.4963,107.2663,107.443,112938
2025-01-16T03:28:00.000000,107.4217,107.6419,107.2659,107.4154,45007
2025-01-16T03:29:00.000000,107.5276,107.9269,107.0848,107.5161,46476
2025-01-16T03:30:00.000000,107.4972,107.7126,107.0221,107.4284,6966
2025-01-16T03:31:00.000000,107.4046,107.5518,107.2633,107.3288,1415
2025-01-16T03:32:00.000000,107.2025,107.5051,106.8843,107.2235,5441
2025-01-16T03:33:00.000000,107.1541,107.6348,106.2583,107.1106,11027
2025-01-16T03:34:00.000000,107.0248,107.4848,107.007,107.1336,18786
2025-01-16T03:35:00.000000,107.0082,107.347,106.7325,107.0669,17101
2025-01-16T03:36:00.000000,107.1624,107.2335,106.9568,106.9706,65670
2025-01-16T03:37:00.000000,107.2866,107.8435,106.5858,106.9966,4566
2025-01-16T03:38:00.000000,107.0032,107.1859,106.6489,107.0529,49118
2025-01-16T03:39:00.000000,107.3601,107.6553,106.9344,107.1247,18801
2025-01-16T03:40:00.000000,107.0076,107.8125,106.2631,107.1846,27578
2025-01-16T03:41:00.000000,107.0257,107.1536,106.9802,107.1218,29017
2025-01-16T03:42:00.000000,107.2731,107.3209,107.133,107.1407,14215
2025-01-16T03:43:00.000000,107.1865,107.2285,107.1387,107.1747,9665
2025-01-16T03:44:00.000000,107.2439,107.8848,106.4759,107.1423,6306
2025-01-16T03:45:00.000000,107.2124,107.402,107.0799,107.1536,8555
2025-01-16T03:46:00.000000,107.03,107.2313,106.9252,107.0681,22406
2025-01-16T03:47:00.000000,106.9952,107.8899,105.9945,107.0253,85288
2025-01-16T03:48:00.000000,107.1229,107.346,106.5629,107.0507,22282
2025-01-16T03:49:00.000000,107.1032,107.3395,107.0579,107.1537,2086
2025-01-16T03:50:00.000000,107.2628,107.7165,106.6141,107.2325,30716
2025-01-16T03:51:00.000000,107.062,107.4186,106.8736,107.2778,9770
2025-01-16T03:52:00.000000,107.2077,107.4159,107.162,107.2832,34443
2025-01-16T03:53:00.000000,107.1563,107.4556,107.1039,107.2781,16946
2025-01-16T03:54:00.000000,107.0835,107.343,106.8515,107.1791,5517
2025-01-16T03:55:00.000000,107.0964,107.3984,106.6521,107.1221,20624
2025-01-16T03:56:00.000000,107.0063,107.7004,106.2348,107.0672,10504
2025-01-16T03:57:00.000000,107.1395,107.4934,106.3437,107.1065,12163
2025-01-16T03:58:00.000000,107.3224,107.5026,107.1103,107.1712,21009
2025-01-16T03:59:00.000000,107.1459,107.2246,107.1078,107.2216,15593
2025-01-16T04:00:00.000000,107.3102,108.0368,107.1061,107.3025,75586
2025-01-16T04:01:00.000000,107.173,107.4366,107.1449,107.3075,23261
2025-01-16T04:02:00.000000,107.3165,107.8583,106.6334,107.2403,10182
2025-01-16T04:03:00.000000,107.1798,107.6324,106.8122,107.2369,33404
2025-01-16T04:04:00.000000,107.1694,107.2095,107.0078,107.1873,9915
2025-01-16T04:05:00.000000,107.0761,107.609,106.5598,107.2324,40650
2025-01-16T04:06:00.000000,107.2153,107.5765,106.3807,107.2078,14954
2025-01-16T04:07:00.000000,107.0619,107.2371,106.4847,107.2011,19073
2025-01-16T04:08:00.000000,107.0124,107.7032,106.9466,107.2486,35448
2025-01-16T04:09:00.000000,107.3127,107.4209,106.9332,107.1979,32856
2025-01-16T04:10:00.000000,107.129,107.4536,106.8411,107.2639,15463
2025-01-16T04:11:00.000000,107.0724,107.276,106.9251,107.1718,16380
2025-01-16T04:12:00.000000,107.2205,107.6188,106.9519,107.1928,29233
2025-01-16T04:13:00.000000,107.1387,107.2504,106.9868,107.1866,50323
2025-01-16T04:14:00.000000,107.09,107.6476,106.9563,107.2432,23739
2025-01-16T04:15:00.000000,107.2026,107.5399,106.9607,107.1493,7807
2025-01-16T04:16:00.000000,106.9318,107.4701,106.5945,107.0447,101948
2025-01-16T04:17:00.000000,107.0474,107.237,106.7037,107.096,16727
2025-01-16T04:18:00.000000,107.042,107.6296,106.6829,107.0693,5499
2025-01-16T04:19:00.000000,107.0731,107.2979,106.7982,107.0631,4858
2025-01-16T04:20:00.000000,107.0485,107.1115,106.9434,107.0181,20645
2025-01-16T04:21:00.000000,107.1861,107.9711,106.3159,107.0805,30172
2025-01-16T04:22:00.000000,107.2242,107.532,107.012,107.1009,10256
2025-01-16T04:23:00.000000,107.0864,107.54,106.6979,107.1174,24622
2025-01-16T04:24:00.000000,107.1447,107.4777,106.836,107.0376,5725
2025-01-16T04:25:00.000000,107.099,107.7052,106.2754,107.0718,32063
2025-01-16T04:26:00.000000,106.9784,107.2044,106.7577,107.0041,10417
2025-01-16T04:27:00.000000,106.8903,107.1112,106.8448,106.9592,8237
2025-01-16T04:28:00.000000,106.9079,107.2375,106.1574,106.8661,16974
2025-01-16T04:29:00.000000,106.846,107.0594,106.6524,106.8555,68591
2025-01-16T04:30:00.000000,106.8198,107.0761,106.7837,106.9281,16381
2025-01-16T04:31:00.000000,106.6459,107.1638,106.3521,106.9436,12130
2025-01-16T04:32:00.000000,107.0808,107.0897,106.8523,106.9135,15840
2025-01-16T04:33:00.000000,106.7128,107.5839,106.2708,106.921,67380
2025-01-16T04:34:00.000000,107.1169,107.2814,106.5297,106.9281,68075
2025-01-16T04:35:00.000000,106.9964,107.2083,106.7241,106.9326,114315
2025-01-16T04:36:00.000000,106.897,107.7563,106.8534,106.9447,85069
2025-01-16T04:37:00.000000,107.0103,107.0421,106.8487,106.8738,81645
2025-01-16T04:38:00.000000,107.0471,107.2328,106.8581,106.8811,19304
2025-01-16T04:39:00.000000,106.8981,107.2616,106.1932,106.7616,26983
2025-01-16T04:40:00.000000,106.7206,106.967,106.1726,106.8008,39557
2025-01-16T04:41:00.000000,106.746,106.7883,106.6487,106.7257,8673
2025-01-16T04:42:00.000000,106.7143,107.0827,106.5787,106.806,4888
2025-01-16T04:43:00.000000,106.7031,107.1202,106.2238,106.6395,13118
2025-01-16T04:44:00.000000,106.7349,106.7583,106.6888,106.7535,39071
2025-01-16T04:45:00.000000,106.6089,106.977,106.3903,106.642,15271
2025-01-16T04:46:00.000000,106.4166,106.927,105.9884,106.5604,31640
2025-01-16T04:47:00.000000,106.663,106.9039,106.5727,106.5808,39107
2025-01-16T04:48:00.000000,106.8032,107.3076,106.06,106.6229,138381
2025-01-16T04:49:00.000000,106.6462,106.728,106.4802,106.6036,12134
2025-01-16T04:50:00.000000,106.6977,106.78,106.5492,106.6644,43723
2025-01-16T04:51:00.000000,106.6766,107.3489,105.8332,106.6102,61231
2025-01-16T04:52:00.000000,106.8289,107.4397,106.3191,106.5831,22614
2025-01-16T04:53:00.000000,106.8243,107.3598,106.2668,106.5626,15937
2025-01-16T04:54:00.000000,106.6001,106.6704,106.5064,106.526,8726
2025-01-16T04:55:00.000000,106.3148,106.9436,105.5476,106.3947,6916
2025-01-16T04:56:00.000000,106.3041,106.6875,105.8167,106.393,16184
2025-01-16T04:57:00.000000,106.4231,106.6499,106.1314,106.3853,110078
2025-01-16T04:58:00.000000,106.581,106.8574,106.3462,106.4585,163791
2025-01-16T04:59:00.000000,106.4184,106.4811,106.317,106.3712,99010
2025-01-16T05:00:00.000000,106.4246,106.6166,106.2868,106.3279,8843
2025-01-16T05:01:00.000000,106.4822,106.598,106.189,106.4096,19351
2025-01-16T05:02:00.000000,106.2378,106.4643,106.2263,106.4295,11400
2025-01-16T05:03:00.000000,106.3204,106.6099,106.1895,106.4669,2698
2025-01-16T05:04:00.000000,106.353,106.516,106.3523,106.4977,41107
2025-01-16T05:05:00.000000,106.4395,106.7583,106.4149,106.5288,104269
2025-01-16T05:06:00.000000,106.7684,107.3926,105.9745,106.6527,16334
2025-01-16T05:07:00.000000,106.5963,106.7733,106.2112,106.659,16065
2025-01-16T05:08:00.000000,106.5486,106.8032,106.3443,106.5902,20520
2025-01-16T05:09:00.000000,106.6124,107.4633,105.9184,106.6337,51383
2025-01-16T05:10:00.000000,106.6087,106.8522,106.3405,106.5952,42638
