timestamp,temperature,pressure,humidity,vibration
2025-01-02T04:42:00.000000,44.59,1011.84,54.58,0.7521
2025-01-02T04:42:10.000000,43.88,1014.24,56.81,0.3279
2025-01-02T04:42:20.000000,43.65,1014.77,61.3,0.2065
2025-01-02T04:42:30.000000,43.68,1012.45,61.71,0.4499
2025-01-02T04:42:40.000000,44.34,1012.76,61.34,0.5014
2025-01-02T04:42:50.000000,44.4,1012.04,55.33,0.6704
2025-01-02T04:43:00.000000,42.85,1014.96,65.21,0.5172
2025-01-02T04:43:10.000000,43.75,1012.15,57.06,0.2979
2025-01-02T04:43:20.000000,43.4,1013.3,64.23,0.5924
2025-01-02T04:43:30.000000,43.13,1011.36,55.96,0.3502
2025-01-02T04:43:40.000000,43.83,1014.22,59.22,0.2716
2025-01-02T04:43:50.000000,43.63,1016.38,57.7,0.116
2025-01-02T04:44:00.000000,44.64,1013.98,60.06,0.3198
2025-01-02T04:44:10.000000,43.88,1014.45,57.8,0.2516
2025-01-02T04:44:20.000000,43.84,1011.11,60.28,0.3696
2025-01-02T04:44:30.000000,43.69,1013.12,53.5,0.1588
2025-01-02T04:44:40.000000,43.5,1012.79,59.08,0.467
2025-01-02T04:44:50.000000,43.31,1011.42,53.92,0.2917
2025-01-02T04:45:00.000000,43.51,1015.81,53.07,0.7438
2025-01-02T04:45:10.000000,43.51,1011.03,62.77,0.0424
2025-01-02T04:45:20.000000,43.47,1011.98,55.91,0.4055
2025-01-02T04:45:30.000000,43.67,1012.63,61.76,0.3175
2025-01-02T04:45:40.000000,42.33,1015.26,56.61,0.5733
2025-01-02T04:45:50.000000,43.48,1013.85,62.49,0.3395
2025-01-02T04:46:00.000000,44.19,1008.56,67.41,0.4562
2025-01-02T04:46:10.000000,43.13,1013.11,58.7,0.4057
2025-01-02T04:46:20.000000,43.1,1009.2,66.25,0.5226
2025-01-02T04:46:30.000000,43.17,1013.0,61.6,0.2252
2025-01-02T04:46:40.000000,42.9,1011.27,57.22,0.6173
2025-01-02T04:46:50.000000,43.41,1013.46,66.76,0.6748
2025-01-02T04:47:00.000000,43.15,1010.85,62.38,0.3822
2025-01-02T04:47:10.000000,42.74,1013.21,60.34,0.6112
2025-01-02T04:47:20.000000,43.3,1015.97,57.08,0.4187
2025-01-02T04:47:30.000000,43.19,1010.97,59.62,0.292
2025-01-02T04:47:40.000000,43.06,1014.87,61.07,0.4182
2025-01-02T04:47:50.000000,43.95,1011.52,59.94,0.1098
2025-01-02T04:48:00.000000,43.08,1014.57,63.48,0.1271
2025-01-02T04:48:10.000000,43.41,1012.87,59.88,0.4636
2025-01-02T04:48:20.000000,42.78,1015.16,57.65,0.5951
2025-01-02T04:48:30.000000,42.49,1014.43,60.45,0.6143
2025-01-02T04:48:40.000000,41.94,1010.72,55.25,0.4022
2025-01-02T04:48:50.000000,42.97,1014.32,55.79,0.6763
2025-01-02T04:49:00.000000,43.01,1013.41,61.25,0.2033
2025-01-02T04:49:10.000000,42.43,1011.87,58.6,0.3391
2025-01-02T04:49:20.000000,42.57,1013.77,61.09,0.5575
2025-01-02T04:49:30.000000,42.97,1013.3,56.62,0.5473
2025-01-02T04:49:40.000000,42.01,1015.45,60.1,-0.0163
2025-01-02T04:49:50.000000,42.43,1013.22,52.16,0.2812
2025-01-02T04:50:00.000000,42.77,1014.56,58.23,0.6282
2025-01-02T04:50:10.000000,43.09,1012.92,58.94,0.1278
2025-01-02T04:50:20.000000,42.31,1007.69,61.0,0.4114
2025-01-02T04:50:30.000000,41.62,1012.85,63.16,0.0883
2025-01-02T04:50:40.000000,42.29,1011.83,61.23,0.6711
2025-01-02T04:50:50.000000,42.3,1012.68,55.94,0.1681
2025-01-02T04:51:00.000000,42.31,1011.25,64.34,0.4352
2025-01-02T04:51:10.000000,42.34,1013.39,55.54,0.5766
2025-01-02T04:51:20.000000,41.67,1012.43,61.69,0.3998
2025-01-02T04:51:30.000000,42.15,1012.39,61.27,0.4467
2025-01-02T04:51:40.000000,42.15,1015.7,63.45,0.3926
2025-01-02T04:51:50.000000,41.71,1015.86,67.23,0.606
2025-01-02T04:52:00.000000,41.29,1015.21,57.32,0.2126
2025-01-02T04:52:10.000000,42.66,1012.94,62.19,0.6869
2025-01-02T04:52:20.000000,40.85,1013.23,65.51,0.2725
2025-01-02T04:52:30.000000,41.84,1011.06,50.47,0.4077
2025-01-02T04:52:40.000000,41.84,1017.12,62.97,0.4239
2025-01-02T04:52:50.000000,41.28,1013.47,57.93,0.213
2025-01-02T04:53:00.000000,41.73,1011.27,56.25,0.395
2025-01-02T04:53:10.000000,41.73,1011.71,61.81,0.6599
2025-01-02T04:53:20.000000,41.46,1014.24,56.89,0.4675
2025-01-02T04:53:30.000000,42.73,1016.67,59.77,0.6175
2025-01-02T04:53:40.000000,41.2,1011.96,60.45,0.3976
2025-01-02T04:53:50.000000,42.28,1012.92,57.85,0.5342
2025-01-02T04:54:00.000000,41.59,1012.52,60.61,0.3076
2025-01-02T04:54:10.000000,41.3,1015.51,61.52,0.3389
2025-01-02T04:54:20.000000,41.24,1012.95,60.41,0.9184
2025-01-02T04:54:30.000000,41.79,1016.05,61.13,0.3901
2025-01-02T04:54:40.000000,42.04,1015.81,62.93,0.4345
2025-01-02T04:54:50.000000,40.96,1010.18,54.24,0.5978
2025-01-02T04:55:00.000000,41.57,1015.87,61.28,0.3247
2025-01-02T04:55:10.000000,41.16,1014.19,61.24,-0.0193
2025-01-02T04:55:20.000000,41.18,1012.21,66.68,0.2395
2025-01-02T04:55:30.000000,41.47,1014.03,58.03,0.6332
2025-01-02T04:55:40.000000,41.0,1009.56,58.16,0.5109
2025-01-02T04:55:50.000000,40.42,1012.14,63.21,0.4906
2025-01-02T04:56:00.000000,40.83,1013.69,55.62,0.5174
2025-01-02T04:56:10.000000,40.45,1015.62,64.97,0.3572
2025-01-02T04:56:20.000000,40.49,1014.51,65.8,0.5841
2025-01-02T04:56:30.000000,41.71,1012.72,53.13,0.0063
2025-01-02T04:56:40.000000,40.41,1011.56,59.19,0.6498
2025-01-02T04:56:50.000000,41.21,1013.04,58.18,0.3789
2025-01-02T04:57:00.000000,40.54,1009.6,61.84,0.7684
2025-01-02T04:57:10.000000,41.08,1010.35,59.03,0.6739
2025-01-02T04:57:20.000000,41.43,1011.47,57.13,0.1491
2025-01-02T04:57:30.000000,40.84,1013.44,61.63,0.2777
2025-01-02T04:57:40.000000,40.83,1010.65,58.12,0.8466
2025-01-02T04:57:50.000000,39.81,1009.62,61.82,0.4267
2025-01-02T04:58:00.000000,40.25,1011.71,57.58,0.469
2025-01-02T04:58:10.000000,39.99,1015.11,57.79,0.2773
2025-01-02T04:58:20.000000,40.79,1013.95,59.55,0.7737
2025-01-02T04:58:30.000000,40.4,1011.13,55.34,0.5321
2025-01-02T04:58:40.000000,40.16,1011.93,57.8,0.5182
2025-01-02T04:58:50.000000,40.27,1011.77,60.43,0.5645
2025-01-02T04:59:00.000000,39.47,1010.43,64.33,0.6223
2025-01-02T04:59:10.000000,40.56,1011.24,58.02,0.6252
2025-01-02T04:59:20.000000,39.98,1010.32,57.75,0.4758
2025-01-02T04:59:30.000000,39.78,1014.82,54.17,0.2547
2025-01-02T04:59:40.000000,40.72,1011.45,63.2,0.4901
2025-01-02T04:59:50.000000,39.6,1010.84,55.11,0.4982
2025-01-02T05:00:00.000000,39.42,1012.63,60.85,0.6082
2025-01-02T05:00:10.000000,39.62,1009.65,56.79,0.529
2025-01-02T05:00:20.000000,39.48,1015.05,70.42,0.7955
2025-01-02T05:00:30.000000,40.27,1013.89,59.38,0.5196
2025-01-02T05:00:40.000000,40.22,1011.73,54.87,0.331
2025-01-02T05:00:50.000000,39.06,1013.85,63.0,0.2853
2025-01-02T05:01:00.000000,40.07,1016.14,63.23,0.3465
2025-01-02T05:01:10.000000,39.81,1015.76,58.25,0.7025
2025-01-02T05:01:20.000000,38.75,1013.48,61.23,0.3318
2025-01-02T05:01:30.000000,39.71,1014.79,61.65,0.6118
2025-01-02T05:01:40.000000,39.79,1013.02,60.27,0.3966
2025-01-02T05:01:50.000000,39.21,1017.26,59.14,0.5603
2025-01-02T05:02:00.000000,39.94,1013.82,60.87,0.1851
2025-01-02T05:02:10.000000,39.84,1016.29,63.79,0.7551
2025-01-02T05:02:20.000000,39.47,1017.45,56.49,0.2876
2025-01-02T05:02:30.000000,39.26,1014.8,56.99,0.534
2025-01-02T05:02:40.000000,38.94,1011.68,53.56,0.5676
2025-01-02T05:02:50.000000,39.06,1016.71,57.14,0.6146
2025-01-02T05:03:00.000000,38.79,1012.9,62.56,0.7855
2025-01-02T05:03:10.000000,38.45,1013.37,62.74,0.6114
2025-01-02T05:03:20.000000,38.95,1014.88,65.59,0.7597
2025-01-02T05:03:30.000000,38.97,1015.11,55.33,0.6071
2025-01-02T05:03:40.000000,38.99,1013.97,58.81,0.7625
2025-01-02T05:03:50.000000,39.9,1008.05,59.61,0.4591
2025-01-02T05:04:00.000000,39.07,1009.88,54.75,0.2772
2025-01-02T05:04:10.000000,38.95,1011.52,57.74,0.9446
2025-01-02T05:04:20.000000,38.77,1010.18,60.06,0.294
2025-01-02T05:04:30.000000,38.32,1010.51,58.42,0.7121
2025-01-02T05:04:40.000000,38.96,1012.56,66.04,0.2973
2025-01-02T05:04:50.000000,39.15,1016.33,57.66,0.7224
2025-01-02T05:05:00.000000,38.66,1014.4,57.57,0.6796
2025-01-02T05:05:10.000000,38.37,1016.16,62.82,0.7224
2025-01-02T05:05:20.000000,39.07,1012.07,57.68,0.41
2025-01-02T05:05:30.000000,38.87,1012.05,60.42,0.5983
2025-01-02T05:05:40.000000,37.91,1013.74,61.63,0.3483
2025-01-02T05:05:50.000000,39.83,1012.83,61.18,0.3327
2025-01-02T05:06:00.000000,38.19,1012.75,59.61,0.543
2025-01-02T05:06:10.000000,38.32,1016.81,62.23,0.1134
2025-01-02T05:06:20.000000,38.58,1010.22,62.61,0.1621
2025-01-02T05:06:30.000000,37.36,1010.71,57.63,0.4174
2025-01-02T05:06:40.000000,38.14,1011.87,59.87,0.5007
2025-01-02T05:06:50.000000,38.4,1012.04,59.32,0.5665
2025-01-02T05:07:00.000000,38.71,1016.69,61.14,0.9084
2025-01-02T05:07:10.000000,38.29,1010.71,60.19,0.0999
2025-01-02T05:07:20.000000,38.09,1014.07,59.4,0.9789
2025-01-02T05:07:30.000000,38.13,1013.54,58.76,0.3501
2025-01-02T05:07:40.000000,38.39,1011.5,60.47,0.6459
2025-01-02T05:07:50.000000,38.14,1014.63,56.46,1.0122
2025-01-02T05:08:00.000000,37.57,1011.74,59.24,0.5298
2025-01-02T05:08:10.000000,38.65,1015.91,60.46,0.6291
2025-01-02T05:08:20.000000,38.09,1014.45,60.61,0.3103
2025-01-02T05:08:30.000000,38.21,1013.12,62.98,0.5668
2025-01-02T05:08:40.000000,37.65,1013.78,53.29,1.0232
2025-01-02T05:08:50.000000,37.14,1011.99,62.17,0.6381
2025-01-02T05:09:00.000000,38.6,1011.07,59.26,0.5195
2025-01-02T05:09:10.000000,38.27,1012.01,60.11,0.6455
2025-01-02T05:09:20.000000,38.59,1013.4,62.04,0.5804
2025-01-02T05:09:30.000000,37.51,1012.86,62.85,0.6626
2025-01-02T05:09:40.000000,38.64,1012.05,52.23,0.7604
2025-01-02T05:09:50.000000,37.26,1010.88,56.95,0.5868
2025-01-02T05:10:00.000000,37.64,1008.46,58.11,0.9478
2025-01-02T05:10:10.000000,37.7,1012.07,58.88,0.6782
2025-01-02T05:10:20.000000,37.78,1013.86,63.74,0.3806
2025-01-02T05:10:30.000000,37.19,1012.57,57.82,0.6917
2025-01-02T05:10:40.000000,37.07,1011.81,61.94,0.5054
2025-01-02T05:10:50.000000,37.64,1015.94,61.57,0.7372
2025-01-02T05:11:00.000000,37.02,1013.08,56.4,0.8114
2025-01-02T05:11:10.000000,36.58,1010.87,58.71,0.437
2025-01-02T05:11:20.000000,37.37,1011.34,66.2,0.6991
2025-01-02T05:11:30.000000,37.73,1013.99,57.88,0.2598
2025-01-02T05:11:40.000000,37.31,1016.53,53.49,0.5564
2025-01-02T05:11:50.000000,37.22,1013.97,54.01,0.2983
2025-01-02T05:12:00.000000,36.75,1013.09,60.74,0.4778
2025-01-02T05:12:10.000000,36.52,1014.24,58.09,0.545
2025-01-02T05:12:20.000000,37.64,1012.06,56.94,0.8531
2025-01-02T05:12:30.000000,36.54,1013.53,60.61,0.5703
2025-01-02T05:12:40.000000,37.35,1014.46,53.79,0.5458
2025-01-02T05:12:50.000000,37.38,1013.64,57.35,0.8419
2025-01-02T05:13:00.000000,36.97,1015.44,64.83,0.4204
2025-01-02T05:13:10.000000,37.07,1017.37,52.92,1.0125
2025-01-02T05:13:20.000000,35.76,1010.18,61.07,0.4229
2025-01-02T05:13:30.000000,36.49,1012.66,66.42,0.5261
2025-01-02T05:13:40.000000,36.1,1011.48,63.49,0.8982
2025-01-02T05:13:50.000000,36.21,1009.27,54.13,0.9542
2025-01-02T05:14:00.000000,36.36,1012.96,56.64,0.4476
2025-01-02T05:14:10.000000,36.11,1011.49,58.45,0.5184
2025-01-02T05:14:20.000000,35.92,1010.11,57.33,0.5657
2025-01-02T05:14:30.000000,36.72,1009.23,63.62,0.5413
2025-01-02T05:14:40.000000,37.01,1012.88,57.35,0.697
2025-01-02T05:14:50.000000,36.47,1014.38,60.06,0.3695
2025-01-02T05:15:00.000000,36.52,1017.09,52.2,0.4725
2025-01-02T05:15:10.000000,37.35,1014.18,56.26,0.5552
2025-01-02T05:15:20.000000,36.83,1013.88,55.48,0.3597
2025-01-02T05:15:30.000000,35.84,1012.68,52.61,0.6769
2025-01-02T05:15:40.000000,36.38,1012.37,62.0,0.5835
2025-01-02T05:15:50.000000,34.88,1014.79,58.78,0.4238
2025-01-02T05:16:00.000000,35.25,1011.69,58.58,0.5015
2025-01-02T05:16:10.000000,36.3,1015.61,52.7,0.6205
2025-01-02T05:16:20.000000,35.99,1015.16,52.5,0.4955
2025-01-02T05:16:30.000000,36.12,1011.77,60.71,0.6119
2025-01-02T05:16:40.000000,35.8,1010.35,55.7,0.5313
2025-01-02T05:16:50.000000,35.99,1010.89,54.94,0.4519
2025-01-02T05:17:00.000000,35.95,1014.36,55.81,0.4609
2025-01-02T05:17:10.000000,35.91,1013.75,58.91,0.6411
2025-01-02T05:17:20.000000,35.4,1011.5,60.29,0.1733
2025-01-02T05:17:30.000000,35.38,1009.31,58.55,0.5154
2025-01-02T05:17:40.000000,36.38,1011.44,53.95,0.5978
2025-01-02T05:17:50.000000,36.12,1011.8,53.8,0.4909
2025-01-02T05:18:00.000000,35.26,1011.78,58.13,0.5773
2025-01-02T05:18:10.000000,35.87,1014.03,58.34,0.6806
2025-01-02T05:18:20.000000,35.88,1010.29,55.96,0.7192
2025-01-02T05:18:30.000000,36.83,1016.58,56.61,0.5537
2025-01-02T05:18:40.000000,35.78,1011.66,60.61,0.7355
2025-01-02T05:18:50.000000,35.35,1011.95,62.31,0.6573
2025-01-02T05:19:00.000000,36.23,1012.72,57.79,0.7325
2025-01-02T05:19:10.000000,36.24,1014.68,58.91,0.3406
2025-01-02T05:19:20.000000,35.83,1012.34,62.6,0.9738
2025-01-02T05:19:30.000000,35.31,1013.93,56.26,0.7393
2025-01-02T05:19:40.000000,36.2,1016.3,63.66,0.6983
2025-01-02T05:19:50.000000,36.01,1013.46,59.69,0.6362
2025-01-02T05:20:00.000000,35.73,1013.54,62.18,0.144
2025-01-02T05:20:10.000000,35.77,1011.98,58.15,0.9932
2025-01-02T05:20:20.000000,34.34,1013.09,51.98,0.5216
2025-01-02T05:20:30.000000,35.02,1013.89,57.44,0.2441
2025-01-02T05:20:40.000000,35.57,1011.22,55.57,0.6837
2025-01-02T05:20:50.000000,34.74,1010.29,58.71,0.7016
2025-01-02T05:21:00.000000,35.78,1013.15,54.81,0.74
2025-01-02T05:21:10.000000,36.19,1013.6,63.32,0.7396
2025-01-02T05:21:20.000000,35.38,1009.3,59.77,0.5686
2025-01-02T05:21:30.000000,35.84,1009.79,58.46,0.479
2025-01-02T05:21:40.000000,36.37,1011.24,55.64,0.6359
2025-01-02T05:21:50.000000,35.47,1014.69,64.24,0.5892
2025-01-02T05:22:00.000000,35.28,1010.57,62.1,0.3912
2025-01-02T05:22:10.000000,35.61,1013.52,61.12,0.2255
2025-01-02T05:22:20.000000,35.3,1013.24,56.99,0.8119
2025-01-02T05:22:30.000000,35.05,1012.6,56.44,0.2903
2025-01-02T05:22:40.000000,34.93,1013.64,63.05,0.6384
2025-01-02T05:22:50.000000,34.86,1013.03,53.35,0.3541
2025-01-02T05:23:00.000000,36.3,1011.09,60.84,0.5032
2025-01-02T05:23:10.000000,35.61,1013.34,56.96,0.5688
2025-01-02T05:23:20.000000,35.81,1016.06,55.33,0.6187
2025-01-02T05:23:30.000000,35.13,1010.21,58.31,0.2542
2025-01-02T05:23:40.000000,34.68,1015.49,57.27,0.806
2025-01-02T05:23:50.000000,33.94,1012.78,60.79,0.5813
2025-01-02T05:24:00.000000,35.21,1012.78,56.64,0.4648
2025-01-02T05:24:10.000000,35.71,1010.86,60.86,0.323
2025-01-02T05:24:20.000000,34.97,1014.28,58.79,1.006
2025-01-02T05:24:30.000000,35.32,1011.93,59.46,0.7087
2025-01-02T05:24:40.000000,36.26,1014.26,52.41,0.5366
2025-01-02T05:24:50.000000,35.11,1012.11,61.38,0.5556
2025-01-02T05:25:00.000000,35.13,1009.34,58.27,0.8229
2025-01-02T05:25:10.000000,35.57,1010.14,53.77,0.5907
2025-01-02T05:25:20.000000,35.36,1015.51,55.15,0.7953
2025-01-02T05:25:30.000000,34.87,1012.97,56.95,0.6402
2025-01-02T05:25:40.000000,35.14,1009.55,63.57,0.5955
2025-01-02T05:25:50.000000,34.94,1013.92,54.91,0.3927
2025-01-02T05:26:00.000000,35.18,1011.93,62.83,0.2838
2025-01-02T05:26:10.000000,34.52,1010.04,63.53,0.8019
2025-01-02T05:26:20.000000,35.53,1015.19,58.77,0.7281
2025-01-02T05:26:30.000000,34.92,1012.92,59.81,0.3
2025-01-02T05:26:40.000000,34.33,1014.11,62.1,0.3968
2025-01-02T05:26:50.000000,35.83,1013.26,61.12,0.5733
2025-01-02T05:27:00.000000,35.04,1012.7,54.65,0.7859
2025-01-02T05:27:10.000000,35.32,1012.05,58.2,0.778
2025-01-02T05:27:20.000000,35.41,1012.81,55.91,0.6381
2025-01-02T05:27:30.000000,34.63,1011.26,60.41,0.5222
2025-01-02T05:27:40.000000,35.54,1010.84,50.14,0.2873
2025-01-02T05:27:50.000000,35.03,1010.57,58.74,0.4401
2025-01-02T05:28:00.000000,35.58,1013.63,56.13,0.7074
2025-01-02T05:28:10.000000,34.02,1012.42,61.84,0.3089
2025-01-02T05:28:20.000000,35.06,1013.68,62.15,0.7969
2025-01-02T05:28:30.000000,34.87,1012.96,55.27,0.2012
2025-01-02T05:28:40.000000,34.61,1012.96,54.35,0.5032
2025-01-02T05:28:50.000000,34.95,1012.88,59.99,0.4728
2025-01-02T05:29:00.000000,35.78,1013.41,59.91,0.4051
2025-01-02T05:29:10.000000,34.67,1012.03,62.35,0.5368
2025-01-02T05:29:20.000000,34.6,1013.12,58.02,0.5217
2025-01-02T05:29:30.000000,35.01,1016.22,52.5,0.5414
2025-01-02T05:29:40.000000,35.44,1010.56,56.86,0.5817
2025-01-02T05:29:50.000000,34.98,1013.63,54.95,0.6264
2025-01-02T05:30:00.000000,34.74,1012.24,55.79,0.8449
2025-01-02T05:30:10.000000,34.55,1010.82,57.85,0.6492
2025-01-02T05:30:20.000000,34.3,1012.59,52.38,0.8004
2025-01-02T05:30:30.000000,35.0,1009.75,54.5,0.4137
2025-01-02T05:30:40.000000,34.64,1014.49,60.9,0.7146
2025-01-02T05:30:50.000000,35.02,1010.32,55.26,0.4103
2025-01-02T05:31:00.000000,34.58,1012.61,64.69,0.4971
2025-01-02T05:31:10.000000,35.37,1012.54,55.69,0.0468
2025-01-02T05:31:20.000000,34.37,1013.94,54.16,0.405
2025-01-02T05:31:30.000000,34.67,1014.72,56.56,0.2743
2025-01-02T05:31:40.000000,35.35,1010.29,60.69,0.2492
2025-01-02T05:31:50.000000,35.18,1013.57,55.22,0.4007
2025-01-02T05:32:00.000000,34.87,1009.53,53.11,0.4746
2025-01-02T05:32:10.000000,35.15,1017.01,61.12,0.4836
2025-01-02T05:32:20.000000,34.57,1013.77,55.51,0.4921
2025-01-02T05:32:30.000000,34.47,1011.22,56.89,0.4983
2025-01-02T05:32:40.000000,35.16,1014.57,54.95,0.7046
2025-01-02T05:32:50.000000,35.34,1013.44,58.16,0.5429
2025-01-02T05:33:00.000000,35.62,1013.81,51.98,0.2002
2025-01-02T05:33:10.000000,35.04,1013.35,55.49,0.3327
2025-01-02T05:33:20.000000,35.15,1011.35,53.99,0.8246
2025-01-02T05:33:30.000000,35.36,1012.12,59.93,0.2071
2025-01-02T05:33:40.000000,35.01,1012.85,54.31,0.5708
2025-01-02T05:33:50.000000,34.74,1011.6,49.66,0.4754
2025-01-02T05:34:00.000000,35.12,1014.89,59.55,0.3507
2025-01-02T05:34:10.000000,35.3,1013.61,55.1,0.6333
2025-01-02T05:34:20.000000,35.39,1012.94,52.9,0.1773
2025-01-02T05:34:30.000000,35.5,1012.38,57.12,0.8759
2025-01-02T05:34:40.000000,34.51,1010.01,52.55,0.7091
2025-01-02T05:34:50.000000,35.24,1012.22,53.33,0.6003
2025-01-02T05:35:00.000000,35.16,1011.52,56.64,0.5632
2025-01-02T05:35:10.000000,35.11,1014.45,57.7,0.6351
2025-01-02T05:35:20.000000,35.34,1012.16,56.28,0.5265
2025-01-02T05:35:30.000000,36.57,1013.53,61.13,0.3799
2025-01-02T05:35:40.000000,35.59,1011.78,57.36,0.4048
2025-01-02T05:35:50.000000,35.51,1011.62,55.24,0.3461
2025-01-02T05:36:00.000000,34.79,1012.71,57.74,0.3179
2025-01-02T05:36:10.000000,35.28,1011.22,55.51,0.4748
2025-01-02T05:36:20.000000,35.86,1013.98,54.65,0.5369
2025-01-02T05:36:30.000000,35.56,1014.13,55.69,0.4379
2025-01-02T05:36:40.000000,35.01,1014.49,52.48,0.3241
2025-01-02T05:36:50.000000,35.72,1016.71,54.9,0.7622
2025-01-02T05:37:00.000000,35.66,1012.78,53.08,0.3909
2025-01-02T05:37:10.000000,35.71,1013.81,57.62,0.7854
2025-01-02T05:37:20.000000,35.01,1009.94,55.98,0.2321
2025-01-02T05:37:30.000000,35.92,1012.21,56.85,0.3294
2025-01-02T05:37:40.000000,35.84,1009.15,59.09,0.5446
2025-01-02T05:37:50.000000,35.02,1014.46,59.47,0.5444
2025-01-02T05:38:00.000000,35.5,1015.68,54.85,0.3127
2025-01-02T05:38:10.000000,35.96,1010.88,52.93,0.331
2025-01-02T05:38:20.000000,35.53,1015.94,55.02,0.4536
2025-01-02T05:38:30.000000,35.2,1013.13,59.13,0.3685
2025-01-02T05:38:40.000000,35.84,1008.45,54.8,0.7315
2025-01-02T05:38:50.000000,35.58,1013.84,53.31,0.404
2025-01-02T05:39:00.000000,35.67,1014.6,54.05,0.4258
2025-01-02T05:39:10.000000,35.72,1012.51,49.77,0.2915
2025-01-02T05:39:20.000000,34.91,1013.39,56.73,0.778
2025-01-02T05:39:30.000000,35.6,1015.87,53.75,0.5755
2025-01-02T05:39:40.000000,36.01,1014.68,55.94,0.3921
2025-01-02T05:39:50.000000,36.25,1014.29,50.39,0.2398
2025-01-02T05:40:00.000000,35.14,1016.66,54.69,0.3758
2025-01-02T05:40:10.000000,35.25,1010.86,53.81,0.2194
2025-01-02T05:40:20.000000,34.7,1011.85,59.9,0.2585
2025-01-02T05:40:30.000000,35.4,1006.36,57.78,0.3221
2025-01-02T05:40:40.000000,35.82,1018.51,58.74,0.3279
2025-01-02T05:40:50.000000,35.93,1014.04,53.65,0.5643
2025-01-02T05:41:00.000000,35.29,1014.86,46.97,0.3775
2025-01-02T05:41:10.000000,36.41,1011.47,59.83,0.3182
2025-01-02T05:41:20.000000,35.88,1011.88,54.92,0.8772
2025-01-02T05:41:30.000000,36.29,1011.94,53.07,0.1151
2025-01-02T05:41:40.000000,35.69,1009.03,56.75,0.2549
2025-01-02T05:41:50.000000,36.95,1013.85,49.44,0.14
2025-01-02T05:42:00.000000,36.17,1012.71,54.13,0.2384
2025-01-02T05:42:10.000000,36.2,1012.15,51.55,0.6168
2025-01-02T05:42:20.000000,35.75,1013.96,52.76,0.4059
2025-01-02T05:42:30.000000,35.93,1012.92,53.86,0.8051
2025-01-02T05:42:40.000000,35.89,1013.6,49.44,0.1106
2025-01-02T05:42:50.000000,36.59,1011.1,49.59,0.2402
2025-01-02T05:43:00.000000,36.77,1013.62,50.95,0.438
2025-01-02T05:43:10.000000,36.17,1013.08,56.3,0.5784
2025-01-02T05:43:20.000000,36.24,1017.12,53.52,0.3074
2025-01-02T05:43:30.000000,36.36,1017.43,57.13,0.382
2025-01-02T05:43:40.000000,36.07,1013.95,57.15,0.54
2025-01-02T05:43:50.000000,36.19,1012.04,52.25,0.0435
2025-01-02T05:44:00.000000,37.01,1012.6,54.48,0.3578
2025-01-02T05:44:10.000000,36.36,1010.64,53.44,0.2704
2025-01-02T05:44:20.000000,35.72,1013.84,58.57,0.14
2025-01-02T05:44:30.000000,35.87,1010.04,53.0,0.472
2025-01-02T05:44:40.000000,35.85,1008.84,53.19,0.0517
2025-01-02T05:44:50.000000,35.45,1013.99,57.01,0.0195
2025-01-02T05:45:00.000000,36.19,1011.43,55.14,0.4376
2025-01-02T05:45:10.000000,36.61,1011.63,51.89,0.2863
2025-01-02T05:45:20.000000,37.2,1014.55,58.02,0.2046
2025-01-02T05:45:30.000000,37.42,1012.71,55.59,0.3879
2025-01-02T05:45:40.000000,36.24,1009.98,52.38,0.2745
2025-01-02T05:45:50.000000,36.6,1012.69,57.29,0.4594
2025-01-02T05:46:00.000000,35.95,1011.87,55.59,0.1568
2025-01-02T05:46:10.000000,36.51,1009.52,47.54,0.3546
2025-01-02T05:46:20.000000,36.38,1015.67,51.01,0.4594
2025-01-02T05:46:30.000000,37.17,1011.13,51.84,0.3896
2025-01-02T05:46:40.000000,36.31,1013.87,51.38,0.5102
2025-01-02T05:46:50.000000,36.82,1011.64,52.13,0.2944
2025-01-02T05:47:00.000000,37.24,1015.29,55.92,0.3522
2025-01-02T05:47:10.000000,35.51,1011.85,55.79,0.541
2025-01-02T05:47:20.000000,36.71,1012.23,59.64,0.4547
2025-01-02T05:47:30.000000,36.7,1011.06,52.09,0.3771
2025-01-02T05:47:40.000000,37.45,1011.88,52.9,0.7543
2025-01-02T05:47:50.000000,37.61,1014.38,57.28,0.6609
2025-01-02T05:48:00.000000,37.31,1013.52,53.05,0.4611
2025-01-02T05:48:10.000000,36.86,1014.39,55.82,0.335
2025-01-02T05:48:20.000000,37.74,1013.95,51.74,0.3218
2025-01-02T05:48:30.000000,37.75,1014.27,54.03,0.1878
2025-01-02T05:48:40.000000,37.36,1011.74,52.07,-0.0023
2025-01-02T05:48:50.000000,36.69,1012.79,52.44,0.4523
2025-01-02T05:49:00.000000,37.91,1014.23,53.6,0.3896
2025-01-02T05:49:10.000000,37.49,1012.29,51.48,0.9052
2025-01-02T05:49:20.000000,36.81,1012.44,58.57,0.6411
2025-01-02T05:49:30.000000,36.71,1011.1,50.98,0.4153
2025-01-02T05:49:40.000000,37.13,1015.04,50.74,0.1556
2025-01-02T05:49:50.000000,37.89,1013.31,47.17,0.4098
2025-01-02T05:50:00.000000,37.47,1012.92,58.56,0.5487
2025-01-02T05:50:10.000000,37.8,1014.71,49.68,0.0476
2025-01-02T05:50:20.000000,36.86,1012.52,56.14,0.4995
2025-01-02T05:50:30.000000,37.09,1010.87,55.53,0.6823
