timestamp,oil_litres,grain_tonnes,container_count
2027-02-23T07:00:00.000000,341038.0,1523.4,46.0
2027-02-23T08:00:00.000000,478234.0,1282.2,58.0
2027-02-23T09:00:00.000000,392173.0,1750.1,60.0
2027-02-23T10:00:00.000000,424368.0,1440.2,48.0
2027-02-23T11:00:00.000000,581622.0,3687.4,41.0
2027-02-23T12:00:00.000000,856208.0,3982.9,47.0
2027-02-23T13:00:00.000000,380818.0,2996.8,46.0
2027-02-23T14:00:00.000000,504237.0,1657.8,62.0
2027-02-23T15:00:00.000000,467595.0,1963.4,51.0
2027-02-23T16:00:00.000000,676910.0,1111.5,47.0
2027-02-23T17:00:00.000000,574278.0,2067.1,46.0
2027-02-23T18:00:00.000000,327836.0,2843.3,48.0
2027-02-23T19:00:00.000000,641845.0,2303.0,47.0
2027-02-23T20:00:00.000000,605375.0,2395.8,36.0
2027-02-23T21:00:00.000000,412754.0,1404.8,48.0
2027-02-23T22:00:00.000000,719707.0,2130.0,58.0
2027-02-23T23:00:00.000000,339035.0,1761.8,63.0
2027-02-24T00:00:00.000000,750886.0,2068.5,62.0
2027-02-24T01:00:00.000000,804215.0,2968.1,50.0
2027-02-24T02:00:00.000000,761153.0,2316.9,57.0
2027-02-24T03:00:00.000000,574245.0,1515.2,44.0
2027-02-24T04:00:00.000000,365032.0,4540.8,46.0
2027-02-24T05:00:00.000000,794874.0,1396.1,52.0
2027-02-24T06:00:00.000000,398083.0,1790.1,43.0
2027-02-24T07:00:00.000000,330027.0,1519.3,48.0
2027-02-24T08:00:00.000000,675047.0,2152.6,45.0
2027-02-24T09:00:00.000000,358886.0,1087.2,53.0
2027-02-24T10:00:00.000000,382164.0,1507.9,47.0
2027-02-24T11:00:00.000000,576549.0,1118.7,47.0
2027-02-24T12:00:00.000000,447695.0,1813.2,46.0
2027-02-24T13:00:00.000000,714829.0,2807.7,51.0
2027-02-24T14:00:00.000000,497794.0,1196.6,51.0
2027-02-24T15:00:00.000000,370781.0,3085.2,63.0
2027-02-24T16:00:00.000000,457903.0,3489.0,54.0
2027-02-24T17:00:00.000000,643048.0,3049.6,54.0
2027-02-24T18:00:00.000000,822744.0,1276.3,60.0
2027-02-24T19:00:00.000000,507799.0,1931.9,40.0
2027-02-24T20:00:00.000000,561479.0,1533.5,46.0
2027-02-24T21:00:00.000000,933867.0,2621.9,60.0
2027-02-24T22:00:00.000000,489445.0,2423.1,48.0
2027-02-24T23:00:00.000000,406564.0,2366.9,54.0
2027-02-25T00:00:00.000000,382995.0,2341.4,64.0
2027-02-25T01:00:00.000000,739390.0,5753.2,45.0
2027-02-25T02:00:00.000000,517836.0,3517.3,48.0
2027-02-25T03:00:00.000000,553141.0,2467.4,66.0
2027-02-25T04:00:00.000000,416966.0,2571.0,54.0
2027-02-25T05:00:00.000000,533339.0,1047.0,57.0
2027-02-25T06:00:00.000000,947787.0,1343.3,59.0
2027-02-25T07:00:00.000000,357703.0,1960.7,39.0
2027-02-25T08:00:00.000000,651857.0,1690.7,60.0
2027-02-25T09:00:00.000000,684666.0,2681.5,46.0
2027-02-25T10:00:00.000000,472662.0,2350.9,54.0
2027-02-25T11:00:00.000000,320799.0,4881.9,67.0
2027-02-25T12:00:00.000000,766717.0,755.2,47.0
2027-02-25T13:00:00.000000,520436.0,2877.3,50.0
2027-02-25T14:00:00.000000,528076.0,2004.1,46.0
2027-02-25T15:00:00.000000,594790.0,2615.1,62.0
2027-02-25T16:00:00.000000,334861.0,3583.7,51.0
2027-02-25T17:00:00.000000,554529.0,2497.5,59.0
2027-02-25T18:00:00.000000,879722.0,2232.5,51.0
2027-02-25T19:00:00.000000,942456.0,2135.6,47.0
2027-02-25T20:00:00.000000,536240.0,2386.2,47.0
2027-02-25T21:00:00.000000,361617.0,2091.3,52.0
2027-02-25T22:00:00.000000,775794.0,1795.0,50.0
2027-02-25T23:00:00.000000,376967.0,1303.3,52.0
2027-02-26T00:00:00.000000,614122.0,2397.1,55.0
2027-02-26T01:00:00.000000,969730.0,2198.3,52.0
2027-02-26T02:00:00.000000,528216.0,2322.1,56.0
2027-02-26T03:00:00.000000,606780.0,1296.1,45.0
2027-02-26T04:00:00.000000,674980.0,2252.2,45.0
2027-02-26T05:00:00.000000,407453.0,3985.5,41.0
2027-02-26T06:00:00.000000,601164.0,3275.6,53.0
2027-02-26T07:00:00.000000,471455.0,981.4,34.0
2027-02-26T08:00:00.000000,449347.0,5833.6,42.0
2027-02-26T09:00:00.000000,594857.0,2839.3,38.0
2027-02-26T10:00:00.000000,375688.0,4393.7,50.0
2027-02-26T11:00:00.000000,907112.0,1212.5,39.0
2027-02-26T12:00:00.000000,465555.0,2688.6,43.0
2027-02-26T13:00:00.000000,319139.0,4270.9,48.0
2027-02-26T14:00:00.000000,543033.0,3778.8,62.0
2027-02-26T15:00:00.000000,454883.0,1793.6,43.0
2027-02-26T16:00:00.000000,410257.0,2009.5,55.0
2027-02-26T17:00:00.000000,522244.0,1260.4,50.0
2027-02-26T18:00:00.000000,244103.0,2876.4,59.0
2027-02-26T19:00:00.000000,1052817.0,2211.1,52.0
2027-02-26T20:00:00.000000,411014.0,3137.8,51.0
2027-02-26T21:00:00.000000,495444.0,2869.4,43.0
2027-02-26T22:00:00.000000,398556.0,1596.3,50.0
2027-02-26T23:00:00.000000,418226.0,1305.3,61.0
2027-02-27T00:00:00.000000,455505.0,1685.9,40.0
2027-02-27T01:00:00.000000,355858.0,2079.0,42.0
2027-02-27T02:00:00.000000,577381.0,1409.2,60.0
2027-02-27T03:00:00.000000,397993.0,2636.8,52.0
2027-02-27T04:00:00.000000,405414.0,2078.6,53.0
2027-02-27T05:00:00.000000,326873.0,2244.4,53.0
2027-02-27T06:00:00.000000,383742.0,1267.7,55.0
2027-02-27T07:00:00.000000,409666.0,1997.7,52.0
2027-02-27T08:00:00.000000,1046320.0,2396.3,56.0
2027-02-27T09:00:00.000000,275030.0,1754.4,45.0
2027-02-27T10:00:00.000000,674875.0,2295.8,51.0
2027-02-27T11:00:00.000000,406394.0,1185.7,51.0
2027-02-27T12:00:00.000000,244052.0,2014.1,55.0
2027-02-27T13:00:00.000000,655839.0,3746.0,44.0
2027-02-27T14:00:00.000000,628903.0,1070.9,49.0
2027-02-27T15:00:00.000000,747848.0,1819.0,56.0
2027-02-27T16:00:00.000000,495990.0,3466.6,55.0
2027-02-27T17:00:00.000000,420771.0,1873.3,57.0
2027-02-27T18:00:00.000000,424179.0,2046.0,47.0
2027-02-27T19:00:00.000000,416874.0,5841.9,60.0
2027-02-27T20:00:00.000000,446956.0,1758.1,41.0
2027-02-27T21:00:00.000000,562904.0,731.3,40.0
2027-02-27T22:00:00.000000,253188.0,2107.8,54.0
2027-02-27T23:00:00.000000,609669.0,7601.8,45.0
2027-02-28T00:00:00.000000,320947.0,2875.6,56.0
2027-02-28T01:00:00.000000,726874.0,2156.8,53.0
2027-02-28T02:00:00.000000,661844.0,1123.7,51.0
2027-02-28T03:00:00.000000,577604.0,3226.2,42.0
2027-02-28T04:00:00.000000,760732.0,881.5,42.0
2027-02-28T05:00:00.000000,620585.0,855.3,38.0
2027-02-28T06:00:00.000000,981167.0,4282.7,47.0
2027-02-28T07:00:00.000000,580948.0,3151.5,42.0
2027-02-28T08:00:00.000000,669455.0,3808.4,56.0
2027-02-28T09:00:00.000000,579073.0,4085.8,42.0
2027-02-28T10:00:00.000000,592768.0,892.3,50.0
2027-02-28T11:00:00.000000,345162.0,1559.3,51.0
2027-02-28T12:00:00.000000,434425.0,2028.9,53.0
2027-02-28T13:00:00.000000,633120.0,2878.6,63.0
2027-02-28T14:00:00.000000,678937.0,1889.4,38.0
2027-02-28T15:00:00.000000,377219.0,2364.1,44.0
2027-02-28T16:00:00.000000,394182.0,2150.8,53.0
2027-02-28T17:00:00.000000,522828.0,1666.8,45.0
2027-02-28T18:00:00.000000,313245.0,1476.5,51.0
2027-02-28T19:00:00.000000,542867.0,2388.0,58.0
2027-02-28T20:00:00.000000,427064.0,2898.7,56.0
2027-02-28T21:00:00.000000,532640.0,2109.6,54.0
2027-02-28T22:00:00.000000,717196.0,1065.0,51.0
2027-02-28T23:00:00.000000,331880.0,1140.3,45.0
2027-03-01T00:00:00.000000,510507.0,3148.7,48.0
2027-03-01T01:00:00.000000,852438.0,2046.1,55.0
2027-03-01T02:00:00.000000,815792.0,2724.6,49.0
2027-03-01T03:00:00.000000,435084.0,1617.5,58.0
2027-03-01T04:00:00.000000,454357.0,1660.5,45.0
2027-03-01T05:00:00.000000,365235.0,2173.2,50.0
2027-03-01T06:00:00.000000,677438.0,1399.3,55.0
2027-03-01T07:00:00.000000,576004.0,3646.1,61.0
2027-03-01T08:00:00.000000,539517.0,2382.6,55.0
2027-03-01T09:00:00.000000,263976.0,1610.7,50.0
2027-03-01T10:00:00.000000,440989.0,3046.1,61.0
2027-03-01T11:00:00.000000,599967.0,2031.9,54.0
2027-03-01T12:00:00.000000,379553.0,2595.2,50.0
2027-03-01T13:00:00.000000,454281.0,1929.4,33.0
2027-03-01T14:00:00.000000,579397.0,3471.1,41.0
2027-03-01T15:00:00.000000,243926.0,1576.0,54.0
2027-03-01T16:00:00.000000,557430.0,1307.5,46.0
2027-03-01T17:00:00.000000,603574.0,2208.0,47.0
2027-03-01T18:00:00.000000,520635.0,1697.5,53.0
2027-03-01T19:00:00.000000,294111.0,3087.5,44.0
2027-03-01T20:00:00.000000,663421.0,805.1,48.0
2027-03-01T21:00:00.000000,476052.0,2578.9,48.0
2027-03-01T22:00:00.000000,524832.0,2820.1,51.0
2027-03-01T23:00:00.000000,526924.0,2723.6,51.0
2027-03-02T00:00:00.000000,368363.0,2826.6,47.0
2027-03-02T01:00:00.000000,681720.0,5431.1,51.0
2027-03-02T02:00:00.000000,962246.0,2199.8,51.0
2027-03-02T03:00:00.000000,517920.0,1573.6,51.0
2027-03-02T04:00:00.000000,453443.0,2598.8,50.0
2027-03-02T05:00:00.000000,371992.0,1749.9,36.0
2027-03-02T06:00:00.000000,821187.0,1454.8,48.0
2027-03-02T07:00:00.000000,415365.0,2264.7,47.0
2027-03-02T08:00:00.000000,413990.0,3123.7,55.0
2027-03-02T09:00:00.000000,602904.0,1877.6,46.0
2027-03-02T10:00:00.000000,457938.0,1853.9,55.0
2027-03-02T11:00:00.000000,532456.0,4734.5,55.0
2027-03-02T12:00:00.000000,365134.0,1376.0,42.0
2027-03-02T13:00:00.000000,556199.0,1586.4,50.0
2027-03-02T14:00:00.000000,636600.0,3060.8,49.0
2027-03-02T15:00:00.000000,764818.0,1957.3,61.0
2027-03-02T16:00:00.000000,436601.0,2139.8,45.0
2027-03-02T17:00:00.000000,458511.0,2135.9,46.0
2027-03-02T18:00:00.000000,564363.0,2271.7,44.0
2027-03-02T19:00:00.000000,375969.0,2390.0,59.0
2027-03-02T20:00:00.000000,377057.0,3242.1,36.0
2027-03-02T21:00:00.000000,337265.0,2614.2,56.0
2027-03-02T22:00:00.000000,313641.0,1300.1,43.0
2027-03-02T23:00:00.000000,497996.0,1426.5,49.0
2027-03-03T00:00:00.000000,430855.0,3197.0,64.0
2027-03-03T01:00:00.000000,389365.0,1545.7,40.0
2027-03-03T02:00:00.000000,444211.0,2539.7,41.0
2027-03-03T03:00:00.000000,411142.0,1364.2,52.0
2027-03-03T04:00:00.000000,546780.0,1447.9,53.0
2027-03-03T05:00:00.000000,374189.0,1707.5,47.0
2027-03-03T06:00:00.000000,687433.0,2393.5,60.0
2027-03-03T07:00:00.000000,602749.0,2199.4,55.0
2027-03-03T08:00:00.000000,493732.0,1654.8,37.0
2027-03-03T09:00:00.000000,244594.0,1736.1,42.0
2027-03-03T10:00:00.000000,533011.0,3719.4,49.0
2027-03-03T11:00:00.000000,665901.0,3969.2,39.0
2027-03-03T12:00:00.000000,490857.0,2342.8,60.0
2027-03-03T13:00:00.000000,493985.0,1308.3,61.0
2027-03-03T14:00:00.000000,611314.0,1425.6,59.0
2027-03-03T15:00:00.000000,490544.0,2721.1,36.0
2027-03-03T16:00:00.000000,622883.0,1537.6,47.0
2027-03-03T17:00:00.000000,336904.0,1483.0,52.0
2027-03-03T18:00:00.000000,482923.0,1430.3,47.0
2027-03-03T19:00:00.000000,943414.0,1829.8,53.0
2027-03-03T20:00:00.000000,516785.0,3151.2,47.0
2027-03-03T21:00:00.000000,480931.0,1121.4,44.0
2027-03-03T22:00:00.000000,491319.0,1918.9,49.0
2027-03-03T23:00:00.000000,544896.0,1755.9,51.0
2027-03-04T00:00:00.000000,536500.0,2261.8,51.0
2027-03-04T01:00:00.000000,384939.0,1328.1,47.0
2027-03-04T02:00:00.000000,459864.0,2670.2,50.0
2027-03-04T03:00:00.000000,920399.0,3853.8,38.0
2027-03-04T04:00:00.000000,684130.0,1749.5,44.0
2027-03-04T05:00:00.000000,225325.0,2086.3,46.0
2027-03-04T06:00:00.000000,528945.0,1517.8,61.0
2027-03-04T07:00:00.000000,543651.0,1459.8,71.0
2027-03-04T08:00:00.000000,420426.0,1482.2,51.0
2027-03-04T09:00:00.000000,373970.0,2391.4,53.0
2027-03-04T10:00:00.000000,443191.0,1952.0,54.0
2027-03-04T11:00:00.000000,561703.0,917.5,56.0
2027-03-04T12:00:00.000000,531725.0,1736.5,48.0
2027-03-04T13:00:00.000000,661896.0,3580.8,51.0
2027-03-04T14:00:00.000000,572485.0,1887.6,52.0
2027-03-04T15:00:00.000000,442458.0,2681.0,55.0
2027-03-04T16:00:00.000000,642243.0,3384.3,42.0
2027-03-04T17:00:00.000000,537274.0,2934.1,44.0
2027-03-04T18:00:00.000000,328389.0,3954.8,52.0
2027-03-04T19:00:00.000000,415151.0,1677.0,56.0
2027-03-04T20:00:00.000000,408093.0,1462.6,50.0
2027-03-04T21:00:00.000000,782860.0,963.5,49.0
2027-03-04T22:00:00.000000,434569.0,1363.2,47.0
2027-03-04T23:00:00.000000,338470.0,2250.5,53.0
2027-03-05T00:00:00.000000,612331.0,1247.9,47.0
2027-03-05T01:00:00.000000,821728.0,1529.8,60.0
2027-03-05T02:00:00.000000,447820.0,1817.4,49.0
2027-03-05T03:00:00.000000,526625.0,1631.9,49.0
2027-03-05T04:00:00.000000,408057.0,2666.2,38.0
2027-03-05T05:00:00.000000,380422.0,1519.2,51.0
2027-03-05T06:00:00.000000,367437.0,2550.7,53.0
2027-03-05T07:00:00.000000,374690.0,1663.7,47.0
2027-03-05T08:00:00.000000,401198.0,2237.4,38.0
2027-03-05T09:00:00.000000,662841.0,3191.5,42.0
2027-03-05T10:00:00.000000,488544.0,1552.4,44.0
2027-03-05T11:00:00.000000,507112.0,1458.2,39.0
2027-03-05T12:00:00.000000,439691.0,2437.5,38.0
2027-03-05T13:00:00.000000,645440.0,1149.8,40.0
2027-03-05T14:00:00.000000,290248.0,1711.7,58.0
2027-03-05T15:00:00.000000,614684.0,2288.4,48.0
2027-03-05T16:00:00.000000,864662.0,1799.5,49.0
2027-03-05T17:00:00.000000,683568.0,2322.6,33.0
2027-03-05T18:00:00.000000,607795.0,3070.4,49.0
2027-03-05T19:00:00.000000,527866.0,985.5,63.0
2027-03-05T20:00:00.000000,503304.0,2284.8,51.0
2027-03-05T21:00:00.000000,917957.0,3105.9,43.0
2027-03-05T22:00:00.000000,513636.0,2898.6,63.0
2027-03-05T23:00:00.000000,550468.0,2912.5,49.0
2027-03-06T00:00:00.000000,335332.0,2836.7,51.0
2027-03-06T01:00:00.000000,725910.0,2753.2,56.0
2027-03-06T02:00:00.000000,331848.0,1863.1,48.0
2027-03-06T03:00:00.000000,419750.0,1256.6,37.0
2027-03-06T04:00:00.000000,704841.0,1360.8,49.0
2027-03-06T05:00:00.000000,378288.0,2122.1,60.0
2027-03-06T06:00:00.000000,553604.0,3384.8,50.0
2027-03-06T07:00:00.000000,265312.0,2567.6,40.0
2027-03-06T08:00:00.000000,320253.0,1219.2,58.0
2027-03-06T09:00:00.000000,405843.0,1501.2,52.0
2027-03-06T10:00:00.000000,546645.0,2217.1,52.0
2027-03-06T11:00:00.000000,383186.0,2762.7,55.0
2027-03-06T12:00:00.000000,439072.0,2200.8,60.0
2027-03-06T13:00:00.000000,593112.0,1432.7,48.0
2027-03-06T14:00:00.000000,690247.0,1355.7,48.0
2027-03-06T15:00:00.000000,960356.0,2281.6,54.0
2027-03-06T16:00:00.000000,566323.0,3136.3,53.0
2027-03-06T17:00:00.000000,358784.0,2392.1,49.0
2027-03-06T18:00:00.000000,462204.0,3232.0,47.0
2027-03-06T19:00:00.000000,626821.0,3209.0,56.0
2027-03-06T20:00:00.000000,465418.0,1557.9,44.0
2027-03-06T21:00:00.000000,530362.0,802.7,52.0
2027-03-06T22:00:00.000000,530063.0,2583.8,57.0
2027-03-06T23:00:00.000000,378861.0,1842.6,56.0
2027-03-07T00:00:00.000000,568746.0,1182.0,62.0
2027-03-07T01:00:00.000000,457742.0,1775.3,52.0
2027-03-07T02:00:00.000000,965681.0,1862.7,52.0
2027-03-07T03:00:00.000000,328038.0,2128.9,51.0
2027-03-07T04:00:00.000000,570654.0,3763.9,61.0
2027-03-07T05:00:00.000000,580773.0,1228.6,61.0
2027-03-07T06:00:00.000000,606895.0,1189.5,40.0
2027-03-07T07:00:00.000000,430583.0,1415.0,54.0
2027-03-07T08:00:00.000000,663521.0,2029.3,45.0
2027-03-07T09:00:00.000000,532359.0,1947.6,46.0
2027-03-07T10:00:00.000000,461262.0,1837.8,47.0
2027-03-07T11:00:00.000000,397887.0,2001.1,55.0
2027-03-07T12:00:00.000000,234807.0,1755.6,36.0
2027-03-07T13:00:00.000000,352364.0,6001.9,43.0
2027-03-07T14:00:00.000000,695295.0,3118.9,43.0
2027-03-07T15:00:00.000000,475696.0,4235.3,59.0
2027-03-07T16:00:00.000000,492136.0,1276.5,46.0
2027-03-07T17:00:00.000000,400751.0,2413.9,48.0
2027-03-07T18:00:00.000000,427111.0,3407.5,47.0
2027-03-07T19:00:00.000000,646407.0,3309.4,56.0
2027-03-07T20:00:00.000000,264837.0,2882.3,48.0
2027-03-07T21:00:00.000000,480141.0,808.7,54.0
2027-03-07T22:00:00.000000,593031.0,1758.7,65.0
2027-03-07T23:00:00.000000,546116.0,1948.2,47.0
2027-03-08T00:00:00.000000,620998.0,1902.9,52.0
2027-03-08T01:00:00.000000,319769.0,2054.8,45.0
2027-03-08T02:00:00.000000,471610.0,2684.1,42.0
2027-03-08T03:00:00.000000,427808.0,1557.6,37.0
2027-03-08T04:00:00.000000,325729.0,1887.7,46.0
2027-03-08T05:00:00.000000,928872.0,1796.0,50.0
2027-03-08T06:00:00.000000,438344.0,956.0,61.0
2027-03-08T07:00:00.000000,466703.0,1224.2,45.0
2027-03-08T08:00:00.000000,612831.0,2128.2,59.0
2027-03-08T09:00:00.000000,738606.0,2454.4,55.0
2027-03-08T10:00:00.000000,338564.0,3614.5,39.0
2027-03-08T11:00:00.000000,385624.0,1012.5,39.0
2027-03-08T12:00:00.000000,663876.0,1730.8,49.0
2027-03-08T13:00:00.000000,699467.0,1484.8,42.0
2027-03-08T14:00:00.000000,390733.0,2897.1,55.0
2027-03-08T15:00:00.000000,485187.0,2346.8,51.0
2027-03-08T16:00:00.000000,635342.0,2123.2,45.0
2027-03-08T17:00:00.000000,604417.0,1237.5,44.0
2027-03-08T18:00:00.000000,341651.0,1736.9,39.0
2027-03-08T19:00:00.000000,596604.0,1700.3,56.0
2027-03-08T20:00:00.000000,575152.0,2003.7,43.0
2027-03-08T21:00:00.000000,594974.0,1594.3,58.0
2027-03-08T22:00:00.000000,764645.0,2530.8,48.0
2027-03-08T23:00:00.000000,537444.0,1861.1,43.0
2027-03-09T00:00:00.000000,569198.0,1969.5,48.0
2027-03-09T01:00:00.000000,459728.0,3224.0,52.0
2027-03-09T02:00:00.000000,513297.0,1065.2,51.0
2027-03-09T03:00:00.000000,422085.0,2887.7,58.0
2027-03-09T04:00:00.000000,604883.0,2083.6,43.0
2027-03-09T05:00:00.000000,434660.0,1015.5,43.0
2027-03-09T06:00:00.000000,382632.0,3290.0,54.0
2027-03-09T07:00:00.000000,748964.0,1595.6,51.0
2027-03-09T08:00:00.000000,461639.0,2255.9,44.0
2027-03-09T09:00:00.000000,780944.0,3329.2,52.0
2027-03-09T10:00:00.000000,370997.0,1848.5,48.0
2027-03-09T11:00:00.000000,616052.0,2158.9,37.0
2027-03-09T12:00:00.000000,604082.0,2152.2,56.0
2027-03-09T13:00:00.000000,957488.0,2257.8,43.0
2027-03-09T14:00:00.000000,515488.0,1439.7,44.0
2027-03-09T15:00:00.000000,755816.0,3274.2,56.0
2027-03-09T16:00:00.000000,531201.0,1372.7,51.0
2027-03-09T17:00:00.000000,1053555.0,1354.9,40.0
2027-03-09T18:00:00.000000,418229.0,1546.3,56.0
2027-03-09T19:00:00.000000,323298.0,1265.5,47.0
2027-03-09T20:00:00.000000,540439.0,1447.8,64.0
2027-03-09T21:00:00.000000,584617.0,3229.0,54.0
2027-03-09T22:00:00.000000,666879.0,2041.9,55.0
2027-03-09T23:00:00.000000,266309.0,2278.6,42.0
2027-03-10T00:00:00.000000,362951.0,1029.1,51.0
2027-03-10T01:00:00.000000,1142178.0,2637.6,41.0
2027-03-10T02:00:00.000000,370882.0,3366.4,56.0
2027-03-10T03:00:00.000000,336516.0,1392.3,49.0
2027-03-10T04:00:00.000000,467429.0,2070.3,54.0
2027-03-10T05:00:00.000000,524985.0,2226.1,40.0
2027-03-10T06:00:00.000000,449725.0,1339.2,60.0
2027-03-10T07:00:00.000000,570512.0,1745.4,39.0
2027-03-10T08:00:00.000000,672762.0,1758.5,67.0
2027-03-10T09:00:00.000000,696243.0,2039.2,56.0
2027-03-10T10:00:00.000000,743366.0,923.8,43.0
2027-03-10T11:00:00.000000,333439.0,2857.1,50.0
2027-03-10T12:00:00.000000,354151.0,2528.0,59.0
2027-03-10T13:00:00.000000,505933.0,2141.7,54.0
2027-03-10T14:00:00.000000,551384.0,3055.0,36.0
2027-03-10T15:00:00.000000,435937.0,1632.4,46.0
2027-03-10T16:00:00.000000,533160.0,2293.7,43.0
2027-03-10T17:00:00.000000,487975.0,6716.7,44.0
2027-03-10T18:00:00.000000,372990.0,5073.1,54.0
2027-03-10T19:00:00.000000,514825.0,1846.4,55.0
2027-03-10T20:00:00.000000,278544.0,2355.9,58.0
2027-03-10T21:00:00.000000,657387.0,1409.7,58.0
2027-03-10T22:00:00.000000,533400.0,2142.0,47.0
2027-03-10T23:00:00.000000,364164.0,1636.4,47.0
2027-03-11T00:00:00.000000,513406.0,1897.9,40.0
2027-03-11T01:00:00.000000,433138.0,1481.9,46.0
2027-03-11T02:00:00.000000,419057.0,1772.5,50.0
2027-03-11T03:00:00.000000,376969.0,2961.8,45.0
2027-03-11T04:00:00.000000,561622.0,2078.7,56.0
2027-03-11T05:00:00.000000,586215.0,1912.4,49.0
2027-03-11T06:00:00.000000,282636.0,2427.6,59.0
2027-03-11T07:00:00.000000,759092.0,1356.3,47.0
2027-03-11T08:00:00.000000,407598.0,906.8,37.0
2027-03-11T09:00:00.000000,480350.0,5241.2,50.0
2027-03-11T10:00:00.000000,926772.0,2014.5,49.0
2027-03-11T11:00:00.000000,457257.0,3146.8,64.0
2027-03-11T12:00:00.000000,439071.0,1969.9,51.0
2027-03-11T13:00:00.000000,709000.0,2293.6,44.0
2027-03-11T14:00:00.000000,376472.0,1414.0,34.0
2027-03-11T15:00:00.000000,611058.0,1447.6,53.0
2027-03-11T16:00:00.000000,500136.0,1198.5,44.0
2027-03-11T17:00:00.000000,710917.0,1768.1,45.0
2027-03-11T18:00:00.000000,344638.0,1199.8,52.0
2027-03-11T19:00:00.000000,509105.0,1213.0,46.0
2027-03-11T20:00:00.000000,360401.0,4258.1,53.0
2027-03-11T21:00:00.000000,509134.0,845.4,42.0
2027-03-11T22:00:00.000000,550840.0,1609.2,59.0
2027-03-11T23:00:00.000000,482016.0,700.8,53.0
2027-03-12T00:00:00.000000,377677.0,4976.7,50.0
2027-03-12T01:00:00.000000,700803.0,2632.4,42.0
2027-03-12T02:00:00.000000,501639.0,2639.0,48.0
2027-03-12T03:00:00.000000,292335.0,2336.6,49.0
2027-03-12T04:00:00.000000,588578.0,2130.5,41.0
2027-03-12T05:00:00.000000,514297.0,1179.7,46.0
2027-03-12T06:00:00.000000,615839.0,2104.5,48.0
2027-03-12T07:00:00.000000,606690.0,1907.7,45.0
2027-03-12T08:00:00.000000,560022.0,1864.0,54.0
2027-03-12T09:00:00.000000,619664.0,3076.8,57.0
2027-03-12T10:00:00.000000,385561.0,1265.9,47.0
2027-03-12T11:00:00.000000,517825.0,921.9,50.0
2027-03-12T12:00:00.000000,419099.0,1691.5,51.0
2027-03-12T13:00:00.000000,389560.0,2742.7,41.0
2027-03-12T14:00:00.000000,501663.0,1694.6,59.0
2027-03-12T15:00:00.000000,368528.0,2892.7,42.0
2027-03-12T16:00:00.000000,601175.0,1697.7,68.0
2027-03-12T17:00:00.000000,670685.0,2810.8,56.0
2027-03-12T18:00:00.000000,493234.0,2953.3,51.0
2027-03-12T19:00:00.000000,1110712.0,1859.0,50.0
2027-03-12T20:00:00.000000,540602.0,3669.5,40.0
2027-03-12T21:00:00.000000,544715.0,2059.7,53.0
2027-03-12T22:00:00.000000,408281.0,2274.8,42.0
2027-03-12T23:00:00.000000,398834.0,1170.6,62.0
2027-03-13T00:00:00.000000,503994.0,1714.5,37.0
2027-03-13T01:00:00.000000,546007.0,2534.8,65.0
2027-03-13T02:00:00.000000,485988.0,2901.2,54.0
2027-03-13T03:00:00.000000,562028.0,1458.1,67.0
2027-03-13T04:00:00.000000,960101.0,1429.9,35.0
2027-03-13T05:00:00.000000,256846.0,2653.8,49.0
2027-03-13T06:00:00.000000,490809.0,1783.5,52.0
2027-03-13T07:00:00.000000,690903.0,2583.7,61.0
2027-03-13T08:00:00.000000,607136.0,2447.2,44.0
2027-03-13T09:00:00.000000,253777.0,1040.4,48.0
2027-03-13T10:00:00.000000,385028.0,2154.3,55.0
2027-03-13T11:00:00.000000,400197.0,1693.0,46.0
2027-03-13T12:00:00.000000,996809.0,1959.1,42.0
2027-03-13T13:00:00.000000,293676.0,1509.4,41.0
2027-03-13T14:00:00.000000,382376.0,2330.0,54.0
2027-03-13T15:00:00.000000,649162.0,2898.7,63.0
2027-03-13T16:00:00.000000,382372.0,1478.6,53.0
2027-03-13T17:00:00.000000,504244.0,1609.1,40.0
2027-03-13T18:00:00.000000,412578.0,2077.4,52.0
2027-03-13T19:00:00.000000,558457.0,1698.3,58.0
2027-03-13T20:00:00.000000,422934.0,1439.8,42.0
2027-03-13T21:00:00.000000,726178.0,1770.4,53.0
2027-03-13T22:00:00.000000,349498.0,2347.9,42.0
2027-03-13T23:00:00.000000,696259.0,2550.7,58.0
2027-03-14T00:00:00.000000,580737.0,1205.2,45.0
2027-03-14T01:00:00.000000,458472.0,2997.7,42.0
2027-03-14T02:00:00.000000,397890.0,2623.6,56.0
2027-03-14T03:00:00.000000,345114.0,3150.2,46.0
2027-03-14T04:00:00.000000,313253.0,2845.6,46.0
2027-03-14T05:00:00.000000,546041.0,3722.9,67.0
2027-03-14T06:00:00.000000,365230.0,1536.1,51.0
2027-03-14T07:00:00.000000,427254.0,1358.3,58.0
2027-03-14T08:00:00.000000,326790.0,1636.3,58.0
2027-03-14T09:00:00.000000,362055.0,2596.4,52.0
2027-03-14T10:00:00.000000,796298.0,2000.6,52.0
2027-03-14T11:00:00.000000,279586.0,2844.0,49.0
2027-03-14T12:00:00.000000,399029.0,1820.1,43.0
2027-03-14T13:00:00.000000,696500.0,3795.6,51.0
2027-03-14T14:00:00.000000,461968.0,1499.3,41.0
2027-03-14T15:00:00.000000,549541.0,2092.1,53.0
2027-03-14T16:00:00.000000,327899.0,2075.9,42.0
